肺炎性假瘤,虾皮香芹燕麦粥
肺炎性假瘤,豆薯小米粥
肺炎性假瘤,花生杏仁粥
肺炎性假瘤,萝卜豆腐汤
肺炎性假瘤,瓜粒杂锦汤
肺癌,紫米薏仁粥
肺癌,黑豆牡蛎粥
肺癌,白果莲子粥
肺癌,拌菜花
肺癌,大麦汤
肺癌,豌豆绿豆粥
肺癌,炒苋菜
肺癌,素炒菠菜
感冒,醋熘土豆丝
感冒,姜丝萝卜汤
感冒,葱蒜粥
感冒,香椿芽粥
感冒,凉拌香椿
感冒,薏米莲子粥
感冒,绿豆薏米饭
感冒,赤小豆粥
感染性休克,五丝白菜卷
感染性休克,小白菜馅包子
感染性休克,白菜包子
感染性休克,香菇扒小白菜
感染性休克,白菜仔滚鱼片汤
感染性休克,白菜姜葱汤
感染性休克,芥末拌白菜
感染性休克,油漆白菜
过敏性休克,黄瓜三丝汤
过敏性休克,黄瓜猪肉水饺
过敏性休克,黄瓜拌绿豆芽
过敏性休克,水萝卜拌黄瓜
过敏性休克,白煮肉拌黄瓜
过敏性休克,黄瓜素虾仁
过敏性休克,黄瓜拌香菜
过敏性休克,拌麻辣黄瓜
Goodpasture综合征,柿饼粥
过敏性肺炎,南瓜牛肉汤
过敏性肺炎,五丝白菜卷
过敏性肺炎,小白菜馅包子
过敏性肺炎,白菜包子
过敏性肺炎,大白菜饺
过敏性肺炎,酱白菜
过敏性肺炎,培根白菜粥
过敏性肺炎,白菜虾仁面汤
汞中毒,五丝白菜卷
汞中毒,玉竹白菜
汞中毒,拌肚丝白菜
汞中毒,水萝卜丝拌白菜
汞中毒,鲜菊白菜豆腐汤
汞中毒,白菜炒干丝
汞中毒,白菜扒猪肝
汞中毒,油漆白菜
呼吸道异物,五丝白菜卷
呼吸道异物,小白菜馅包子
呼吸道异物,白菜包子
呼吸道异物,大白菜饺
呼吸道异物,酱白菜
呼吸道异物,酱辣白菜头
呼吸道异物,培根白菜粥
呼吸道异物,小白菜猪肉饺
呼吸性细支气管相关的间质性肺疾病,油炸鸡蛋烫面球
呼吸性细支气管相关的间质性肺疾病,松散蜂窝鸡蛋
呼吸性细支气管相关的间质性肺疾病,番茄鸡蛋煎饼
呼吸性细支气管相关的间质性肺疾病,鸡蛋炒面
呼吸性细支气管相关的间质性肺疾病,冰花鸡蛋球
呼吸性细支气管相关的间质性肺疾病,鸡蛋布丁
呼吸性细支气管相关的间质性肺疾病,酱鸡蛋
呼吸性细支气管相关的间质性肺疾病,什锦鸡蛋面
呼吸衰竭,番茄羊排粥
呼吸衰竭,番茄鸡蛋煎饼
呼吸衰竭,虾仁番茄饺
呼吸衰竭,炸番茄蛋饺
呼吸衰竭,番茄黄瓜汁
呼吸衰竭,番茄菠萝汁
呼吸衰竭,番茄西米粥
呼吸衰竭,番茄西瓜汁
呼吸道合胞病毒肺炎,小黄瓜凉拌面
呼吸道合胞病毒肺炎,黄瓜粳米粥
呼吸道合胞病毒肺炎,黄瓜饺
呼吸道合胞病毒肺炎,番茄黄瓜汁
呼吸道合胞病毒肺炎,糖酱黄瓜
呼吸道合胞病毒肺炎,酱黄瓜(一)
呼吸道合胞病毒肺炎,薏米扁豆老黄瓜汤
呼吸道合胞病毒肺炎,拌西红柿黄瓜
急性呼吸衰竭,番茄羊排粥
急性呼吸衰竭,番茄鸡蛋煎饼
急性呼吸衰竭,炸番茄蛋饺
急性呼吸衰竭,番茄黄瓜汁
急性呼吸衰竭,番茄菠萝汁
急性呼吸衰竭,番茄西米粥
急性呼吸衰竭,番茄西瓜汁
急性呼吸衰竭,番茄奶油汤
急性肺脓肿,蔬菜杂烩粥
急性肺脓肿,杂粮粥
急性肺脓肿,荞麦粥
急性肺脓肿,小麦粥
急性肺脓肿,豆薯小米粥
急性肺脓肿,紫菜萝卜汤
急性肺脓肿,蘑菇胡萝卜拌饭
急性肺脓肿,苹果胡萝卜泥
军团病,洋参鸡肉汤
军团病,鸡肉饭
军团病,西红柿鸡肉汤
军团病,砂锅鸡肉莲藕汤
军团病,瓜粒杂锦汤
军团病,西兰花素鸡马蹄冬菇汤
军团病,冬瓜粒杂锦汤
军团病,牛奶玉米汤
急性呼吸窘迫综合征,黄瓜粳米粥
急性呼吸窘迫综合征,黄瓜三丝汤
急性呼吸窘迫综合征,姜汁黄瓜
急性呼吸窘迫综合征,水萝卜拌黄瓜
急性呼吸窘迫综合征,虾皮炒黄瓜片
急性呼吸窘迫综合征,黄瓜炒蛋奶
急性呼吸窘迫综合征,小黄瓜西瓜汁
急性呼吸窘迫综合征,熏鸡拌黄瓜
军团菌病,小麦粥
军团菌病,杂粮粥
军团菌病,蔬菜杂烩粥
军团菌病,羊腩萝卜丝粥
军团菌病,花生杏仁粥
军团菌病,牛奶玉米汤
军团菌病,瓜粒杂锦汤
军团菌病,绿豆南瓜汤
结核性脓胸,玉竹白菜
结核性脓胸,白菜烧虾段
结核性脓胸,香菇扒小白菜
结核性脓胸,淡菜板豆腐白菜汤
结核性脓胸,白菜小米卷
结核性脓胸,香菇白菜羹
结核性脓胸,清汤白菜卷
结核性脓胸,白菜香菇素翅汤
金黄色葡萄球菌肺炎,油炸鸡蛋烫面球
金黄色葡萄球菌肺炎,松散蜂窝鸡蛋
金黄色葡萄球菌肺炎,番茄鸡蛋煎饼
金黄色葡萄球菌肺炎,鸡蛋炒面
金黄色葡萄球菌肺炎,冰花鸡蛋球
金黄色葡萄球菌肺炎,鸡蛋布丁
金黄色葡萄球菌肺炎,酱鸡蛋
金黄色葡萄球菌肺炎,什锦鸡蛋面
卡氏肺囊虫肺炎,小麦粥
卡氏肺囊虫肺炎,杂粮粥
卡氏肺囊虫肺炎,蔬菜杂烩粥
卡氏肺囊虫肺炎,虾皮香芹燕麦粥
卡氏肺囊虫肺炎,豆薯小米粥
卡氏肺囊虫肺炎,花生杏仁粥
卡氏肺囊虫肺炎,瓜粒杂锦汤
卡氏肺囊虫肺炎,冬瓜粒杂锦汤
咯血,荞菜炒肉丝
咯血,炸牛脑
咯血,燕窝汤
咯血,冰糖燕窝
咯血,燕窝鸡粥
咯血,赤小豆粥
咯血,盐煮毛豆
咯血,竹笋拌毛豆
硫化氢中毒,小麦粥
硫化氢中毒,杂粮粥
硫化氢中毒,蔬菜杂烩粥
硫化氢中毒,花生杏仁粥
硫化氢中毒,豆薯小米粥
硫化氢中毒,瓜粒杂锦汤
硫化氢中毒,绿豆南瓜汤
硫化氢中毒,牛奶玉米汤
老年肺炎,五丝白菜卷
老年肺炎,小白菜馅包子
老年肺炎,白菜包子
老年肺炎,大白菜饺
老年肺炎,酱白菜
老年肺炎,酱辣白菜头
老年肺炎,培根白菜粥
老年肺炎,白菜虾仁面汤
流行性感冒,姜糖饮
流行性感冒,苹果粥
流行性感冒,苹果
流行性感冒,苹果汁
流行性感冒,草莓果汁
流行性感冒,荞麦粥
流行性感冒,荞麦面条
流行性感冒,赤小豆粥
免疫缺陷者肺炎,素炒圆白菜
免疫缺陷者肺炎,拌肚丝白菜
免疫缺陷者肺炎,冬菇烧白菜
免疫缺陷者肺炎,白菜仔滚鱼片汤
免疫缺陷者肺炎,海米白菜汤
免疫缺陷者肺炎,清润白菜鱼片汤
免疫缺陷者肺炎,白菜粥
免疫缺陷者肺炎,冬菇排骨白菜墨鱼干汤
气胸,五丝白菜卷
气胸,小白菜馅包子
气胸,白菜包子
气胸,香菇扒小白菜
气胸,淡菜板豆腐白菜汤
气胸,白菜小米卷
气胸,香菇白菜羹
气胸,清汤白菜卷
禽流感,五丝白菜卷
禽流感,白菜包子
禽流感,小白菜馅包子
禽流感,大白菜饺
禽流感,淡菜板豆腐白菜汤
禽流感,白菜小米卷
禽流感,白菜粥
禽流感,冬菇排骨白菜墨鱼干汤
气管肿瘤,五丝白菜卷
气管肿瘤,玉竹白菜
气管肿瘤,白菜烧虾段
气管肿瘤,香菇扒小白菜
气管肿瘤,淡菜板豆腐白菜汤
气管肿瘤,海米白菜汤
气管肿瘤,白菜小米卷
气管肿瘤,清润白菜鱼片汤
气管、支气管狭窄,拌肚丝白菜
气管、支气管狭窄,冬菇烧白菜
气管、支气管狭窄,白菜仔滚鱼片汤
气管、支气管狭窄,海米白菜汤
气管、支气管狭窄,清润白菜鱼片汤
气管、支气管狭窄,白菜粥
气管、支气管狭窄,冬菇排骨白菜墨鱼干汤
气管、支气管狭窄,鲜陈白菜汤
乳酸性酸中毒,开洋大白菜
乳酸性酸中毒,水萝卜丝拌白菜
乳酸性酸中毒,板栗烧白菜
乳酸性酸中毒,白菜姜葱汤
乳酸性酸中毒,白菜烧海参
乳酸性酸中毒,白菜红枣牛腩汤
乳酸性酸中毒,麻酱白菜心
乳酸性酸中毒,圆肉腐竹红枣白菜汤
手术后和创伤后肺炎,小麦粥
手术后和创伤后肺炎,杂粮粥
手术后和创伤后肺炎,蔬菜杂烩粥
手术后和创伤后肺炎,虾皮香芹燕麦粥
手术后和创伤后肺炎,花生杏仁粥
手术后和创伤后肺炎,瓜粒杂锦汤
手术后和创伤后肺炎,绿豆南瓜汤
手术后和创伤后肺炎,冬菇椰菜豆腐粉丝汤
鼾症,珍珠笋番茄蘑菇汤
鼾症,双菇番茄黄瓜紫菜汤
鼾症,冬菇虾仁番茄豆腐羹
鼾症,番茄冲菜牛肉丸汤
鼾症,番茄青豆汤
鼾症,羊肉番茄汤
鼾症,番茄玫瑰汁
鼾症,番茄草莓汁
特发性肺纤维化,百合炖雪梨
特发性肺纤维化,百合粥
特发性阻塞性细支气管炎伴机化性肺炎,双耳汤
特发性阻塞性细支气管炎伴机化性肺炎,蜜汁梨
特发性阻塞性细支气管炎伴机化性肺炎,冬虫草炖鸭
特发性阻塞性细支气管炎伴机化性肺炎,山楂百合汤
特发性阻塞性细支气管炎伴机化性肺炎,银耳拌山楂
特发性阻塞性细支气管炎伴机化性肺炎,蜜汁山楂
外源性过敏性肺泡炎,珍珠笋番茄蘑菇汤
外源性过敏性肺泡炎,双菇番茄黄瓜紫菜汤
外源性过敏性肺泡炎,冬菇虾仁番茄豆腐羹
外源性过敏性肺泡炎,番茄冲菜牛肉丸汤
外源性过敏性肺泡炎,番茄青豆汤
外源性过敏性肺泡炎,羊肉番茄汤
外源性过敏性肺泡炎,番茄玫瑰汁
外源性过敏性肺泡炎,番茄草莓汁
小儿结核病,菠菜豆腐汤
小儿结核病,草鱼豆腐
小儿结核病,红烧酿草鱼
小儿结核病,猪肝白菜汤
小儿结核病,鲜菊白菜豆腐汤
小儿结核病,珊瑚白菜墩
小儿结核病,芥末拌白菜
小儿结核病,椒盐白菜
吸入性损伤,鸡蛋面
吸入性损伤,豆浆南瓜汤
吸入性损伤,小麦粥
吸入性损伤,杂粮粥
吸入性损伤,蔬菜杂烩粥
吸入性损伤,荞麦粥
吸入性损伤,口蘑香菇粥
吸入性损伤,豆薯小米粥
小儿金黄色葡萄球菌肺炎,白果冬瓜粥
小儿金黄色葡萄球菌肺炎,冬瓜粥
小儿金黄色葡萄球菌肺炎,绿豆南瓜汤
小儿急性支气管炎,麻酱拌赤贝
小儿急性支气管炎,白扁豆粥
小儿急性支气管炎,白扁豆粳米粥
小儿急性支气管炎,马兰头菜粥
小儿急性支气管炎,拌马兰头
小儿急性支气管炎,烧猪肝
小儿急性支气管炎,煎猪肝
小儿急性支气管炎,猪肝粥
小儿流行性感冒,番茄鸡蛋煎饼
小儿流行性感冒,五丝白菜卷
小儿流行性感冒,小白菜馅包子
小儿流行性感冒,白菜包子
小儿流行性感冒,大白菜饺
小儿流行性感冒,酱白菜
小儿流行性感冒,酱辣白菜头
小儿流行性感冒,培根白菜粥
小儿急性喉炎,炒胡萝卜
小儿急性喉炎,萝卜糕
小儿急性喉炎,萝卜豆腐汤
小儿急性喉炎,炝圆白菜
小儿急性喉炎,黄花菜炒木耳
小儿急性喉炎,芹菜烧肉水饺
小儿急性喉炎,鲜百合冬菇西兰花汤
矽肺,荸荠萝卜粥
矽肺,萝卜粳米粥
矽肺,雪耳百合白鸽蛋汤
矽肺,哈密瓜百合汤
矽肺,百合粥
矽肺,百合川贝银杏羹
小儿支原体肺炎,百合薏米绿豆粥
小儿支原体肺炎,小白菜馅包子
小儿支原体肺炎,白菜包子
小儿支原体肺炎,大白菜饺
小儿支原体肺炎,淡菜板豆腐白菜汤
小儿支原体肺炎,白菜小米卷
小儿支原体肺炎,香菇白菜羹
小儿支原体肺炎,清汤白菜卷
小儿感冒,清汤白菜卷
小儿感冒,酸甜白菜
小儿感冒,白菜粥
小儿感冒,百合炒芦笋
小儿感冒,芦笋汁
小儿感冒,芦笋粥
小儿感冒,草莓果汁
小儿感冒,凉拌香椿
哮喘,清汤白菜卷
哮喘,白菜炖猪骨汤
哮喘,萝卜生菜汤
哮喘,桂圆莲子粥
哮喘,桂圆粥
哮喘,素炒菠菜
哮喘,菠菜粥
哮喘,菠菜汤
小儿哮喘,淡菜板豆腐白菜汤
小儿哮喘,豆芽豆腐汤
小儿哮喘,车前叶萝卜粥
小儿哮喘,猪肝白菜汤
小儿哮喘,鲜菊白菜豆腐汤
小儿哮喘,珊瑚白菜墩
小儿哮喘,芥末拌白菜
小儿哮喘,椒盐白菜
小儿肺炎,香菇薏米饭
小儿肺炎,百合薏米绿豆粥
小儿肺炎,百合粥
小儿肺炎,百合汤
小儿肺炎,党参百合粥
小儿肺炎,白果莲子粥
小儿肺炎,煨莲子汤
小儿肺炎,莲子粥
先天性肺囊肿,开洋大白菜
先天性肺囊肿,水萝卜丝拌白菜
先天性肺囊肿,板栗烧白菜
先天性肺囊肿,白菜姜葱汤
先天性肺囊肿,白菜烧海参
先天性肺囊肿,白菜红枣牛腩汤
先天性肺囊肿,麻酱白菜心
先天性肺囊肿,圆肉腐竹红枣白菜汤
吸入性肺炎,莲子淮山猪肉汤
吸入性肺炎,小麦粥
吸入性肺炎,杂粮粥
吸入性肺炎,蔬菜杂烩粥
吸入性肺炎,荞麦粥
吸入性肺炎,豆薯小米粥
吸入性肺炎,花生杏仁粥
吸入性肺炎,萝卜豆腐汤
细菌性肺炎,开洋大白菜
细菌性肺炎,水萝卜丝拌白菜
细菌性肺炎,板栗烧白菜
细菌性肺炎,白菜姜葱汤
细菌性肺炎,白菜烧海参
细菌性肺炎,白菜红枣牛腩汤
细菌性肺炎,麻酱白菜心
细菌性肺炎,圆肉腐竹红枣白菜汤
胸壁结核,五丝白菜卷
胸壁结核,小白菜馅包子
胸壁结核,白菜包子
胸壁结核,大白菜饺
胸壁结核,淡菜板豆腐白菜汤
胸壁结核,白菜小米卷
胸壁结核,香菇白菜羹
胸壁结核,清汤白菜卷
淹溺,拌肚丝白菜
淹溺,冬菇烧白菜
淹溺,白菜仔滚鱼片汤
淹溺,海米白菜汤
淹溺,清润白菜鱼片汤
淹溺,白菜粥
淹溺,冬菇排骨白菜墨鱼干汤
淹溺,鲜陈白菜汤
衣原体肺炎,排骨汤
衣原体肺炎,鲜菊白菜豆腐汤
衣原体肺炎,珊瑚白菜墩
衣原体肺炎,芥末拌白菜
衣原体肺炎,椒盐白菜
衣原体肺炎,鸡冠白菜
衣原体肺炎,珊瑚白菜
衣原体肺炎,炸肉馅白菜盒
一氧化碳中毒,豆浆粥
一氧化碳中毒,牛奶麦片粥
一氧化碳中毒,清汤白菜卷
一氧化碳中毒,白菜清汤
一氧化碳中毒,白菜粥
一氧化碳中毒,木耳粥
一氧化碳中毒,凉拌木耳
一氧化碳中毒,清炒木耳菜
阻塞性肺气肿,百合粥
阻塞性肺气肿,五丝白菜卷
阻塞性肺气肿,玉竹白菜
阻塞性肺气肿,香菇扒小白菜
阻塞性肺气肿,淡菜板豆腐白菜汤
阻塞性肺气肿,白菜小米卷
阻塞性肺气肿,香菇白菜羹
阻塞性肺气肿,白菜粥
支原体肺炎,猪肝白菜汤
支原体肺炎,鲜菊白菜豆腐汤
支原体肺炎,珊瑚白菜墩
支原体肺炎,芥末拌白菜
支原体肺炎,椒盐白菜
支原体肺炎,鸡冠白菜
支原体肺炎,珊瑚白菜
支原体肺炎,炸肉馅白菜盒
支气管扩张,糯米粥
支气管扩张,糯米麦粥
支气管扩张,百合汁
支气管扩张,百合粳米鸡
支气管扩张,百合粥
支气管扩张,核桃仁粥
支气管扩张,烧猪肝
支气管扩张,猪肝粥
支气管肺炎,葱白粥
支气管肺炎,猪肺粥
支气管肺炎,杏仁粥
支气管肺炎,牛奶菠菜粥
支气管肺炎,牛奶麦片粥
支气管肺炎,香炖羊肉
支气管肺炎,羊肉粥
支气管肺炎,银耳瘦肉羹
变应性血管炎,冬瓜赤豆汤
变应性血管炎,冬瓜汤
变应性血管炎,山楂桑椹粥
变应性血管炎,百合雪梨莲藕汤
变应性血管炎,蔬菜杂烩粥
变应性血管炎,杂粮粥
变应性血管炎,小麦粥
变应性血管炎,花生杏仁粥
病毒性心肌炎,莲子猪心汤
病毒性心肌炎,当归猪心汤
病毒性心肌炎,竹笋米粥
病毒性心肌炎,冬瓜鲤鱼汤
病毒性心肌炎,鲤鱼汤
病毒性心肌炎,萝卜虾汤
病毒性心肌炎,百合粥
病毒性心肌炎,百合红枣粥
病态窦房结综合征,人参粥
病态窦房结综合征,羊肉粥
病态窦房结综合征,银鱼羊肉粥
病态窦房结综合征,山药羊肉粥
川崎病,白茅根瘦肉汤
川崎病,马蹄海蜇汤
川崎病,菊花茶粥
川崎病,鲤鱼山楂汤
穿透性心脏外伤,番茄菠萝汁
穿透性心脏外伤,胡萝卜番茄汤
穿透性心脏外伤,白菜粥
穿透性心脏外伤,白菜蛋花粥
穿透性心脏外伤,杂粮粥
穿透性心脏外伤,蔬菜杂烩粥
穿透性心脏外伤,荞麦粥
穿透性心脏外伤,小麦粥
窦性停搏,蜜饯山楂
窦性停搏,木瓜生姜蜂蜜粥
窦性停搏,人参蜂蜜粥
窦性停搏,小麦粥
窦性停搏,杂粮粥
窦性停搏,蔬菜杂烩粥
窦性停搏,豆薯小米粥
窦性停搏,花生杏仁粥
单心室,冬菇鱼肉羹
单心室,培根白菜粥
单心室,白菜肉末粥
单心室,开水白菜
单心房,冬菇鱼肉羹
单心房,鱼肉酿冬菇
单纯性下肢静脉曲张,乌龟肉煲猪肚
单纯性下肢静脉曲张,红烧猪大肠
单纯性下肢静脉曲张,升麻芝麻炖猪大肠
单纯性下肢静脉曲张,参芪粥
单纯性下肢静脉曲张,五丝白菜卷
单纯性下肢静脉曲张,白菜烧虾段
单纯性下肢静脉曲张,香菇扒小白菜
单纯性下肢静脉曲张,淡菜板豆腐白菜汤
动脉硬化,苹果粥
动脉硬化,五果冰糖羹
动脉硬化,三鲜酿豆腐
动脉硬化,荠菜肉丝豆腐羹
动脉硬化,紫菜汤
动脉硬化,五谷糙米粥
动脉硬化,油菜粥
动脉硬化,三鲜青豆汤
动脉导管未闭,香菇白菜羹
动脉导管未闭,鲜香白菜羹
动脉导管未闭,鲜蘑豆腐汤
动脉导管未闭,丝瓜豆腐瘦肉汤
动脉导管未闭,菜花肉饼
动脉导管未闭,清炒木耳菜
动脉导管未闭,清润白菜鱼片汤
窦性心动过速,黄芪羊肉汤
窦性心动过速,三七洋参炖鸡肉
窦性心动过速,清炖枸杞牛鞭汤
窦性心动过速,山药枸杞粥
窦性心动过速,栗子猪肉汤
窦性心动过速,五丝白菜卷
窦性心动过速,玉竹白菜
窦性心动过速,拌肚丝白菜
动脉瘤,鲜蘑菇豆腐汤
动脉瘤,蘑菇冬瓜汤
动脉瘤,蘑菇瘦肉汤
动脉瘤,胡萝卜咸粥
动脉瘤,青红萝卜猪脚蚝豉汤
动脉瘤,五丝白菜卷
动脉瘤,板栗烧白菜
动脉瘤,白菜姜葱汤
二尖瓣关闭不全,红枣炖兔肉
二尖瓣关闭不全,煎茄子
二尖瓣关闭不全,三鲜茄子
二尖瓣关闭不全,凉拌茄子
二尖瓣关闭不全,清蒸茄子
二尖瓣关闭不全,菠菜粥
二尖瓣关闭不全,鲜菠菜水
二尖瓣关闭不全,菠菜汤
二尖瓣狭窄,红枣炖兔肉
二尖瓣狭窄,苦瓜粥
二尖瓣狭窄,三鲜苦瓜汤
二尖瓣狭窄,干炒苦瓜
二尖瓣狭窄,素炒菠菜
二尖瓣狭窄,菠菜粥
二尖瓣狭窄,鲜菠菜水
二尖瓣狭窄,香菇素包
肺性脑病,冬笋香菇烧白菜
肺性脑病,白菜炒干丝
肺性脑病,素炒小白菜
肺性脑病,油漆白菜
肺性脑病,虾子烧白菜头
肺性脑病,芝麻拌白菜丁
肺性脑病,土豆丝拌白菜
肺性脑病,炝圆白菜
风湿性二尖瓣狭窄,五丝白菜卷
风湿性二尖瓣狭窄,小白菜馅包子
风湿性二尖瓣狭窄,白菜包子
风湿性二尖瓣狭窄,香菇扒小白菜
风湿性二尖瓣狭窄,淡菜板豆腐白菜汤
风湿性二尖瓣狭窄,白菜小米卷
风湿性二尖瓣狭窄,香菇白菜羹
风湿性二尖瓣狭窄,清汤白菜卷
风湿性二尖瓣关闭不全,鲜菊白菜豆腐汤
风湿性二尖瓣关闭不全,珊瑚白菜墩
风湿性二尖瓣关闭不全,芥末拌白菜
风湿性二尖瓣关闭不全,椒盐白菜
风湿性二尖瓣关闭不全,虾子烧白菜头
风湿性二尖瓣关闭不全,锅塌肉末白菜
风湿性二尖瓣关闭不全,芝麻拌白菜丁
风湿性二尖瓣关闭不全,土豆丝拌白菜
肥厚型梗阻性心肌病,小麦粥
肥厚型梗阻性心肌病,杂粮粥
肥厚型梗阻性心肌病,蔬菜杂烩粥
肥厚型梗阻性心肌病,豆薯小米粥
肥厚型梗阻性心肌病,花生杏仁粥
