肺气肿,盐酸班布特罗片
肺气肿,喘嗽宁片
肺气肿,硫酸特布他林片
肺气肿,肺气肿片
肺气肿,复方蛤青胶囊
肺炎杆菌肺炎,氨苄西林胶囊
肺炎杆菌肺炎,头孢拉定胶囊
肺炎杆菌肺炎,通宣理肺丸
肺炎杆菌肺炎,阿莫西林颗粒
肺炎杆菌肺炎,头孢克洛颗粒
肺炎杆菌肺炎,盐酸左氧氟沙星胶囊
肺炎杆菌肺炎,头孢氨苄胶囊
肺炎杆菌肺炎,依托红霉素片
肺炎杆菌肺炎,蛤蚧定喘丸
肺炎杆菌肺炎,乙酰螺旋霉素片
肺炎杆菌肺炎,注射用头孢唑林钠
肺炎杆菌肺炎,头孢克肟颗粒
肺炎杆菌肺炎,头孢克肟分散片
肺炎杆菌肺炎,氟康唑胶囊
肺炎杆菌肺炎,麦迪霉素片
肺炎杆菌肺炎,司帕沙星分散片
肺炎杆菌肺炎,头孢丙烯分散片
肺炎杆菌肺炎,蛇胆川贝液
肺炎杆菌肺炎,头孢拉定分散片
肺炎杆菌肺炎,乳酸左氧氟沙星片
肺脓肿,盐酸克林霉素棕榈酸酯干混悬剂
肺脓肿,回生甘露丸
肺脓肿,桉柠蒎肠溶软胶囊
肺脓肿,4:1分散片
肺脓肿,金荞麦片
肺脓肿,盐酸克林霉素胶囊
肺脓肿,西黄胶囊
肺脓肿,甲硝唑维B6片
肺脓肿,阿莫西林克拉维酸钾片
肺脓肿,盐酸克林霉素棕榈酸酯分散片
肺脓肿,阿莫西林克拉维酸钾分散片
肺栓塞,注射用盐酸罂粟碱
肺栓塞,注射用尿激酶
肺栓塞,低分子肝素钠注射液
肺栓塞,注射用降纤酶
肺栓塞,双嘧达莫片
肺栓塞,肝素钠注射液
肺炎,氨苄西林胶囊
肺炎,罗红霉素胶囊
肺炎,头孢拉定胶囊
肺炎,阿莫西林颗粒
肺炎,头孢克洛颗粒
肺炎,盐酸左氧氟沙星胶囊
肺炎,头孢氨苄胶囊
肺炎,桔贝合剂
肺炎,依托红霉素片
肺炎,乙酰螺旋霉素片
肺炎,麦迪霉素片
肺炎,头孢克肟颗粒
肺炎,司帕沙星分散片
肺炎,头孢丙烯分散片
肺炎,注射用头孢唑林钠
肺炎,阿奇霉素片
肺炎,加替沙星片
肺炎,乳酸左氧氟沙星片
肺水肿,呋塞米片
肺水肿,氨茶碱片
肺水肿,螺内酯片
肺水肿,茶新那敏片
非典,盐酸金刚烷胺糖浆
肺转移瘤,氟尿嘧啶注射液
肺转移瘤,汉防己甲素片
肺转移瘤,威麦宁胶囊
肺转移瘤,西黄丸
肺转移瘤,肿节风胶囊
肺转移瘤,消癌平片
肺转移瘤,消癌平胶囊
肺转移瘤,复方斑蝥胶囊
肺转移瘤,阿魏化痞膏
肺转移瘤,复方万年青胶囊
肺转移瘤,清肺散结丸
肺转移瘤,紫龙金片
肺转移瘤,鲑降钙素注射液
肺转移瘤,鹤蟾片
肺转移瘤,转移因子口服溶液
肺炎性假瘤,托西酸舒他西林胶囊
肺炎性假瘤,注射用盐酸头孢替安
肺隐球菌病,注射用米卡芬净钠
肺隐球菌病,盐酸伊曲康唑胶囊
肺隐球菌病,注射用两性霉素B
肺隐球菌病,伊曲康唑颗粒
肺隐球菌病,伏立康唑片
肺癌,氟尿嘧啶注射液
肺癌,注射用氨磷汀
肺癌,威麦宁胶囊
肺癌,西黄丸
肺癌,肿节风胶囊
肺癌,消癌平片
肺癌,消癌平胶囊
肺癌,复方斑蝥胶囊
肺癌,阿魏化痞膏
肺癌,复方万年青胶囊
肺癌,清肺散结丸
肺癌,紫龙金片
肺癌,转移因子口服溶液
肺癌,消癌平糖浆
肺癌,槐耳颗粒
镉中毒,布美他尼片
镉中毒,十一味金色丸
镉中毒,二十九味能消散
镉中毒,盐酸利多卡因注射液
镉中毒,注射用硫代硫酸钠
镉中毒,注射用鼠神经生长因子
镉中毒,仁青芒觉
镉中毒,大月晶丸
镉中毒,地塞米松磷酸钠注射液
镉中毒,二维葡醛内酯片
感冒,头孢拉定胶囊
感冒,阿莫西林颗粒
感冒,抗病毒口服液
感冒,洛索洛芬钠胶囊
感冒,消炎片
感冒,依托红霉素片
感冒,酚咖片
感冒,愈美胶囊
感冒,蒲公英颗粒
感冒,感冒灵颗粒
感冒,风油精
感冒,洛索洛芬钠片
感冒,穿心莲片
感冒,麻黄止嗽丸
感冒,匹多莫德分散片
感冒,头孢丙烯分散片
感冒,伤风停胶囊
感冒,银芩胶囊
感冒,喉痛灵片
感冒,肺宁片
感染性休克,盐酸纳洛酮注射液
感染性休克,生脉注射液
感染性休克,人血白蛋白
感染性休克,参附注射液
感染性休克,氢溴酸东莨菪碱注射液
过敏性休克,盐酸苯海拉明注射液
过敏性休克,盐酸纳洛酮注射液
过敏性休克,盐酸肾上腺素注射液
过敏性休克,盐酸多巴酚丁胺葡萄糖注射液
过敏性休克,氢化泼尼松注射液
过敏性休克,右旋糖酐40葡萄糖注射液
过敏性休克,注射用氢化可的松琥珀酸钠
Goodpasture综合征,雷公藤多苷片
Goodpasture综合征,注射用甲泼尼龙琥珀酸钠
Goodpasture综合征,蒺藜药酒
Goodpasture综合征,甲泼尼龙片
过敏性肺炎,阿奇霉素胶囊
过敏性肺炎,阿奇霉素分散片
过敏性肺炎,诺氟沙星胶囊
过敏性肺炎,阿奇霉素片
过敏性肺炎,乳酸左氧氟沙星片
汞中毒,布美他尼片
汞中毒,十一味金色丸
汞中毒,注射用布美他尼
汞中毒,注射用呋塞米
汞中毒,盐酸利多卡因注射液
汞中毒,注射用硫代硫酸钠
汞中毒,大月晶丸
汞中毒,仁青芒觉
汞中毒,注射用鼠神经生长因子
汞中毒,地塞米松磷酸钠注射液
呼吸性细支气管相关的间质性肺疾病,注射用盐酸头孢替安
呼吸性细支气管相关的间质性肺疾病,醋酸泼尼松片
呼吸性细支气管相关的间质性肺疾病,清热消炎宁片
呼吸性细支气管相关的间质性肺疾病,托西酸舒他西林胶囊
呼吸性细支气管相关的间质性肺疾病,头孢泊肟酯胶囊
呼吸性细支气管相关的间质性肺疾病,头孢氨苄甲氧苄啶片
呼吸性细支气管相关的间质性肺疾病,左羟丙哌嗪分散片
呼吸衰竭,TPSPA
呼吸衰竭,盐酸多沙普仑注射液
呼吸衰竭,尼可刹米注射液
呼吸衰竭,樟脑磺酸钠注射液
呼吸衰竭,注射用盐酸二甲弗林
呼吸衰竭,注射用盐酸多沙普仑
呼吸衰竭,氧化樟脑注射液
呼吸道合胞病毒肺炎,利巴韦林分散片
呼吸道合胞病毒肺炎,利巴韦林片
呼吸道合胞病毒肺炎,利巴韦林颗粒
呼吸道合胞病毒肺炎,利巴韦林含片
呼吸道合胞病毒肺炎,利巴韦林胶囊
减压病,注射用盐酸溴己新
减压病,云南花粉片
急性呼吸衰竭,盐酸多沙普仑注射液
急性呼吸衰竭,注射用过氧化碳酰胺
急性呼吸衰竭,尼可刹米注射液
急性呼吸衰竭,樟脑磺酸钠注射液
急性肺脓肿,盐酸克林霉素棕榈酸酯分散片
急性肺脓肿,注射用美洛西林钠舒巴坦钠
急性肺脓肿,盐酸克林霉素棕榈酸酯颗粒
急性肺脓肿,盐酸克林霉素胶囊
军团病,罗红霉素胶囊
军团病,克拉霉素胶囊
军团病,克拉霉素片
军团病,罗红霉素颗粒
军团病,罗红霉素分散片
军团病,利福平胶囊
军团病,克拉霉素分散片
军团病,罗红霉素干混悬剂
急性呼吸窘迫综合征,盐酸肾上腺素注射液
急性呼吸窘迫综合征,地塞米松磷酸钠注射液
急性呼吸窘迫综合征,盐酸氨溴索葡萄糖注射液
军团菌病,罗红霉素胶囊
军团菌病,克拉霉素胶囊
军团菌病,克拉霉素片
军团菌病,罗红霉素颗粒
军团菌病,罗红霉素分散片
军团菌病,利福平胶囊
军团菌病,克拉霉素分散片
军团菌病,罗红霉素干混悬剂
结核性脓胸,异烟肼片
结核性脓胸,利福平胶囊
金黄色葡萄球菌肺炎,头孢氨苄甲氧苄啶胶囊
金黄色葡萄球菌肺炎,头孢泊肟酯片
金黄色葡萄球菌肺炎,头孢羟氨苄甲氧苄啶胶囊
金黄色葡萄球菌肺炎,头孢呋辛酯胶囊
金黄色葡萄球菌肺炎,清热消炎宁片
金黄色葡萄球菌肺炎,头孢羟氨苄颗粒
金黄色葡萄球菌肺炎,头孢氨苄缓释胶囊
金黄色葡萄球菌肺炎,头孢泊肟酯胶囊
咖啡因与氨茶碱中毒,布美他尼片
咖啡因与氨茶碱中毒,十一味金色丸
咖啡因与氨茶碱中毒,注射用布美他尼
咖啡因与氨茶碱中毒,注射用呋塞米
咖啡因与氨茶碱中毒,盐酸利多卡因注射液
咖啡因与氨茶碱中毒,注射用硫代硫酸钠
咖啡因与氨茶碱中毒,大月晶丸
咖啡因与氨茶碱中毒,仁青芒觉
咖啡因与氨茶碱中毒,注射用鼠神经生长因子
咖啡因与氨茶碱中毒,地塞米松磷酸钠注射液
卡氏肺囊虫肺炎,阿奇霉素胶囊
卡氏肺囊虫肺炎,阿奇霉素分散片
卡氏肺囊虫肺炎,诺氟沙星胶囊
卡氏肺囊虫肺炎,阿奇霉素片
卡氏肺囊虫肺炎,乳酸左氧氟沙星片
咯血,头孢克肟胶囊
咯血,盐酸米诺环素胶囊
咯血,司帕沙星片
咯血,头孢克肟干混悬剂
咯血,盐酸左氧氟沙星胶囊
咯血,4:1分散片
咯血,司帕沙星分散片
咯血,头孢克肟分散片
咯血,头孢克肟颗粒
咯血,盐酸氨溴索缓释胶囊
咯血,三七血伤宁散
咯血,盐酸洛美沙星片
咯血,愈酚溴新口服溶液
咯血,盐酸克林霉素棕榈酸酯分散片
硫化氢中毒,布美他尼片
硫化氢中毒,十一味金色丸
硫化氢中毒,二十九味能消散
硫化氢中毒,盐酸利多卡因注射液
硫化氢中毒,注射用硫代硫酸钠
硫化氢中毒,注射用鼠神经生长因子
硫化氢中毒,仁青芒觉
硫化氢中毒,大月晶丸
硫化氢中毒,地塞米松磷酸钠注射液
硫化氢中毒,二维葡醛内酯片
老年肺炎,止咳橘红口服液
老年肺炎,阿莫西林颗粒
老年肺炎,地红霉素肠溶片
老年肺炎,百合固金片
老年肺炎,地红霉素肠溶胶囊
老年肺炎,养阴清肺膏
流行性感冒,小儿止咳糖浆
流行性感冒,克感额日敦片
流行性感冒,对乙酰氨基酚缓释片
流行性感冒,抗病毒口服液
流行性感冒,利巴韦林片
流行性感冒,利巴韦林颗粒
流行性感冒,牛黄解毒片
流行性感冒,维C银翘胶囊
流行性感冒,二天油
流行性感冒,小柴胡颗粒
流行性感冒,感冒灵颗粒
流行性感冒,风油精
流行性感冒,穿心莲片
流行性感冒,酚咖片
流行性感冒,喉痛灵片
流行性感冒,银芩胶囊
流行性感冒,愈美胶囊
流行性感冒,伤风停胶囊
流行性感冒,藿香正气片
流行性感冒,玉屏风口服液
免疫缺陷者肺炎,氨苄西林胶囊
免疫缺陷者肺炎,头孢拉定胶囊
免疫缺陷者肺炎,通宣理肺丸
免疫缺陷者肺炎,阿莫西林颗粒
免疫缺陷者肺炎,头孢克洛颗粒
免疫缺陷者肺炎,盐酸左氧氟沙星胶囊
免疫缺陷者肺炎,头孢氨苄胶囊
免疫缺陷者肺炎,依托红霉素片
免疫缺陷者肺炎,蛤蚧定喘丸
免疫缺陷者肺炎,乙酰螺旋霉素片
免疫缺陷者肺炎,注射用头孢唑林钠
免疫缺陷者肺炎,头孢克肟颗粒
免疫缺陷者肺炎,头孢克肟分散片
免疫缺陷者肺炎,氟康唑胶囊
免疫缺陷者肺炎,麦迪霉素片
免疫缺陷者肺炎,司帕沙星分散片
免疫缺陷者肺炎,头孢丙烯分散片
免疫缺陷者肺炎,蛇胆川贝液
免疫缺陷者肺炎,头孢拉定分散片
免疫缺陷者肺炎,乳酸左氧氟沙星片
镍中毒,布美他尼片
镍中毒,十一味金色丸
镍中毒,二十九味能消散
镍中毒,盐酸利多卡因注射液
镍中毒,注射用硫代硫酸钠
镍中毒,注射用鼠神经生长因子
镍中毒,仁青芒觉
镍中毒,大月晶丸
镍中毒,地塞米松磷酸钠注射液
镍中毒,二维葡醛内酯片
铍中毒,布美他尼片
铍中毒,十一味金色丸
铍中毒,二十九味能消散
铍中毒,盐酸利多卡因注射液
铍中毒,注射用硫代硫酸钠
铍中毒,注射用鼠神经生长因子
铍中毒,仁青芒觉
铍中毒,大月晶丸
铍中毒,地塞米松磷酸钠注射液
铍中毒,二维葡醛内酯片
缺血缺氧性脑病,注射用盐酸赖氨酸
缺血缺氧性脑病,脑苷肌肽注射液
缺血缺氧性脑病,注射用烟酸占替诺
缺血缺氧性脑病,盐酸甲氯芬酯胶囊
缺血缺氧性脑病,注射用盐酸甲氯芬酯
气胸,注射用过氧化碳酰胺
球孢子菌病,伊曲康唑胶囊
球孢子菌病,氟康唑胶囊
球孢子菌病,氟康唑片
球孢子菌病,伊曲康唑分散片
禽流感,盐酸吗啉胍片
禽流感,羚羊感冒片
迁延性肺嗜酸粒细胞浸润症,注射用盐酸头孢替安
迁延性肺嗜酸粒细胞浸润症,注射用磺苄西林钠
迁延性肺嗜酸粒细胞浸润症,托西酸舒他西林胶囊
迁延性肺嗜酸粒细胞浸润症,头孢泊肟酯胶囊
迁延性肺嗜酸粒细胞浸润症,头孢氨苄甲氧苄啶片
气管肿瘤,胸腺肽注射液
气管肿瘤,甘露聚糖肽口服溶液
气管肿瘤,香菇多糖片
气管先天性疾病,维生素E软胶囊
乳酸性酸中毒,复方碳酸氢钠片
乳酸性酸中毒,沙格列汀片
乳酸性酸中毒,注射用生长抑素
乳酸性酸中毒,碳酸氢钠注射液
乳酸性酸中毒,胰岛素注射液
热带性肺嗜酸粒细胞浸润症,注射用盐酸头孢替安
热带性肺嗜酸粒细胞浸润症,注射用磺苄西林钠
热带性肺嗜酸粒细胞浸润症,托西酸舒他西林胶囊
热带性肺嗜酸粒细胞浸润症,头孢泊肟酯胶囊
热带性肺嗜酸粒细胞浸润症,头孢氨苄甲氧苄啶片
手术后和创伤后肺炎,氨苄西林胶囊
手术后和创伤后肺炎,头孢拉定胶囊
手术后和创伤后肺炎,通宣理肺丸
手术后和创伤后肺炎,阿莫西林颗粒
手术后和创伤后肺炎,头孢克洛颗粒
手术后和创伤后肺炎,盐酸左氧氟沙星胶囊
手术后和创伤后肺炎,头孢氨苄胶囊
手术后和创伤后肺炎,依托红霉素片
手术后和创伤后肺炎,蛤蚧定喘丸
手术后和创伤后肺炎,乙酰螺旋霉素片
手术后和创伤后肺炎,注射用头孢唑林钠
手术后和创伤后肺炎,头孢克肟颗粒
手术后和创伤后肺炎,头孢克肟分散片
手术后和创伤后肺炎,氟康唑胶囊
手术后和创伤后肺炎,麦迪霉素片
手术后和创伤后肺炎,司帕沙星分散片
手术后和创伤后肺炎,头孢丙烯分散片
手术后和创伤后肺炎,蛇胆川贝液
手术后和创伤后肺炎,头孢拉定分散片
手术后和创伤后肺炎,乳酸左氧氟沙星片
鼾症,红草止鼾胶囊
鼾症,红草止鼾颗粒
特发性肺纤维化,吡非尼酮胶囊
特发性肺纤维化,注射用甲磺酸帕珠沙星
特发性肺纤维化,甲磺酸帕珠沙星氯化钠注射液
特发性肺纤维化,甲磺酸帕珠沙星注射液
脱屑性间质性肺炎,头孢氨苄甲氧苄啶片
脱屑性间质性肺炎,头孢泊肟酯胶囊
脱屑性间质性肺炎,醋酸泼尼松片
脱屑性间质性肺炎,清热消炎宁片
特发性阻塞性细支气管炎伴机化性肺炎,利巴韦林分散片
特发性阻塞性细支气管炎伴机化性肺炎,盐酸左氧氟沙星胶囊
特发性阻塞性细支气管炎伴机化性肺炎,消炎片
特发性阻塞性细支气管炎伴机化性肺炎,注射用头孢唑林钠
特发性阻塞性细支气管炎伴机化性肺炎,乙酰螺旋霉素片
特发性阻塞性细支气管炎伴机化性肺炎,头孢拉定胶囊
特发性阻塞性细支气管炎伴机化性肺炎,匹多莫德颗粒剂
特发性阻塞性细支气管炎伴机化性肺炎,麦迪霉素片
特发性阻塞性细支气管炎伴机化性肺炎,蛤蚧定喘丸
特发性阻塞性细支气管炎伴机化性肺炎,头孢克肟颗粒
特发性阻塞性细支气管炎伴机化性肺炎,蛇胆川贝液
特发性阻塞性细支气管炎伴机化性肺炎,头孢克洛颗粒
特发性阻塞性细支气管炎伴机化性肺炎,炎立消胶囊
特发性阻塞性细支气管炎伴机化性肺炎,头孢氨苄胶囊
特发性阻塞性细支气管炎伴机化性肺炎,头孢克肟分散片
特发性阻塞性细支气管炎伴机化性肺炎,川贝枇杷糖浆
特发性阻塞性细支气管炎伴机化性肺炎,头孢拉定分散片
特发性阻塞性细支气管炎伴机化性肺炎,乳酸左氧氟沙星片
特发性阻塞性细支气管炎伴机化性肺炎,氨苄西林胶囊
特发性阻塞性细支气管炎伴机化性肺炎,阿莫西林颗粒
特发性阻塞性细支气管炎伴机化性肺炎,羧甲司坦片
特发性含铁血黄素沉着症,吡非尼酮胶囊
特发性含铁血黄素沉着症,注射用甲磺酸帕珠沙星
特发性含铁血黄素沉着症,甲磺酸帕珠沙星氯化钠注射液
特发性含铁血黄素沉着症,甲磺酸帕珠沙星注射液
外源性过敏性肺泡炎,氨苄西林胶囊
外源性过敏性肺泡炎,头孢拉定胶囊
外源性过敏性肺泡炎,通宣理肺丸
外源性过敏性肺泡炎,阿莫西林颗粒
外源性过敏性肺泡炎,头孢克洛颗粒
外源性过敏性肺泡炎,盐酸左氧氟沙星胶囊
外源性过敏性肺泡炎,头孢氨苄胶囊
外源性过敏性肺泡炎,依托红霉素片
外源性过敏性肺泡炎,蛤蚧定喘丸
外源性过敏性肺泡炎,乙酰螺旋霉素片
外源性过敏性肺泡炎,注射用头孢唑林钠
外源性过敏性肺泡炎,头孢克肟颗粒
外源性过敏性肺泡炎,头孢克肟分散片
外源性过敏性肺泡炎,氟康唑胶囊
外源性过敏性肺泡炎,麦迪霉素片
外源性过敏性肺泡炎,司帕沙星分散片
外源性过敏性肺泡炎,头孢丙烯分散片
外源性过敏性肺泡炎,蛇胆川贝液
外源性过敏性肺泡炎,头孢拉定分散片
外源性过敏性肺泡炎,乳酸左氧氟沙星片
小儿结核病,利福喷丁胶囊
小儿结核病,抗痨颗粒
小儿结核病,回生甘露丸
小儿结核病,利肺片
小儿结核病,五海瘿瘤丸
小儿结核病,利肺胶囊
小儿结核病,黄柏胶囊
小儿结核病,异烟肼片
小儿结核病,白及颗粒
小儿结核病,三七血伤宁散
小儿结核病,洋参保肺胶囊
小儿结核病,麦味地黄口服液
小儿结核病,蛇胆川贝液
小儿结核病,勒马回胶囊
新生儿呼吸窘迫综合征,盐酸溴己新葡萄糖注射液
新生儿呼吸窘迫综合征,盐酸氨溴索注射液
新生儿呼吸窘迫综合征,注射用盐酸氨溴索
新生儿呼吸窘迫综合征,盐酸氨溴索葡萄糖注射液
新生儿呼吸窘迫综合征,猪肺磷脂注射液
吸入性损伤,TPSPA
吸入性损伤,盐酸多沙普仑注射液
吸入性损伤,尼可刹米注射液
吸入性损伤,注射用1,6-二磷酸果糖
吸入性损伤,樟脑磺酸钠注射液
吸入性损伤,注射用盐酸二甲弗林
吸入性损伤,注射用盐酸多沙普仑
吸入性损伤,氧化樟脑注射液
小儿金黄色葡萄球菌肺炎,羧甲司坦片
小儿金黄色葡萄球菌肺炎,肺力咳合剂
小儿金黄色葡萄球菌肺炎,头孢泊肟酯胶囊
小儿金黄色葡萄球菌肺炎,氨苄西林丙磺舒胶囊
小儿急性支气管炎,小儿热咳口服液
小儿急性支气管炎,金振口服液
小儿急性支气管炎,小儿牛黄清肺片
小儿急性支气管炎,治咳枇杷露
小儿急性支气管炎,小儿肺热咳喘口服液
小儿急性支气管炎,小儿消咳片
小儿急性支气管炎,鲜竹沥
小儿急性支气管炎,小儿肺咳颗粒
小儿急性支气管炎,小青龙合剂
小儿急性支气管炎,小儿珍贝散
小儿急性支气管炎,羧甲司坦片
小儿急性支气管炎,阿奇霉素分散片
小儿急性支气管炎,小儿咳喘灵颗粒
小儿流行性感冒,对乙酰氨基酚栓
小儿流行性感冒,对乙酰氨基酚片
小儿流行性感冒,布洛芬混悬滴剂
小儿急性喉炎,复方鱼腥草片
小儿急性喉炎,复方鱼腥草滴丸
小儿急性喉炎,莲芝消炎滴丸
小儿急性喉炎,金栀咽喉袋泡茶
小儿急性喉炎,小儿麻甘颗粒
矽肺,注射用过氧化碳酰胺
矽肺,儿童装
矽肺,桉柠蒎肠溶软胶囊
矽肺,成人装
矽肺,黄根片
矽肺,异烟肼片
矽肺,盐酸妥洛特罗片
矽肺,注射用盐酸溴己新
矽肺,矽肺宁片
新生儿窒息,盐酸洛贝林注射液
新生儿窒息,盐酸海索那林片
新生儿窒息,注射用细胞色素C
新生儿窒息,细胞色素C注射液
小儿支原体肺炎,琥乙红霉素片
小儿支原体肺炎,克拉霉素胶囊
小儿支原体肺炎,红霉素肠溶片
小儿支原体肺炎,琥乙红霉素颗粒
新生儿肺不张,维生素E软胶囊
小儿感冒,对乙酰氨基酚栓
小儿感冒,对乙酰氨基酚片
小儿感冒,布洛芬混悬滴剂
哮喘,转移因子胶囊
哮喘,益心巴迪然吉布亚颗粒
哮喘,丙酸倍氯米松气雾剂
哮喘,利肺片
哮喘,礞石滚痰丸
哮喘,氨茶碱片
哮喘,盐酸溴己新片
哮喘,蛤蚧定喘丸
哮喘,化痰平喘片
哮喘,养肺丸
哮喘,茶碱缓释片
哮喘,盐酸二氧丙嗪片
小儿哮喘,孟鲁司特钠咀嚼片
小儿哮喘,氨茶碱片
小儿哮喘,小儿清肺止咳片
小儿哮喘,富马酸酮替芬分散片
小儿哮喘,复方小儿退热栓
小儿哮喘,小青龙合剂
小儿哮喘,小儿咳喘灵口服液
小儿哮喘,小儿麻甘颗粒
小儿哮喘,小青龙颗粒
小儿哮喘,沙美特罗替卡松粉吸入剂
小儿肺炎,羧甲司坦片
小儿肺炎,阿奇霉素片
小儿肺炎,小儿肺热平胶囊
小儿肺炎,复方桔梗止咳片
新生儿呼吸暂停,盐酸溴己新葡萄糖注射液
新生儿呼吸暂停,注射用盐酸氨溴索
新生儿呼吸暂停,盐酸氨溴索注射液
新生儿呼吸暂停,盐酸氨溴索葡萄糖注射液
新生儿呼吸暂停,猪肺磷脂注射液
休克型肺炎,注射用盐酸头孢替安
休克型肺炎,注射用磺苄西林钠
休克型肺炎,清热消炎宁片
休克型肺炎,托西酸舒他西林胶囊
休克型肺炎,头孢泊肟酯胶囊
休克型肺炎,头孢氨苄甲氧苄啶片
休克型肺炎,注射用头孢唑肟钠
吸入性肺炎,注射用盐酸头孢替安
吸入性肺炎,泮托拉唑钠肠溶胶囊
吸入性肺炎,清热消炎宁片
吸入性肺炎,注射用泮托拉唑钠
吸入性肺炎,注射用盐酸克林霉素
吸入性肺炎,头孢泊肟酯胶囊
吸入性肺炎,头孢氨苄甲氧苄啶片
腺病毒肺炎,阿奇霉素胶囊
腺病毒肺炎,阿奇霉素分散片
腺病毒肺炎,诺氟沙星胶囊
腺病毒肺炎,阿奇霉素片
腺病毒肺炎,乳酸左氧氟沙星片
哮喘性肺嗜酸粒细胞浸润症,注射用盐酸头孢替安
哮喘性肺嗜酸粒细胞浸润症,注射用磺苄西林钠
哮喘性肺嗜酸粒细胞浸润症,托西酸舒他西林胶囊
