206,下肢静脉曲张
207,血小板减少症
208,网球肘
209,耳聋
210,眩晕
211,处女膜闭锁
212,皮脂腺囊肿
213,蛛网膜下腔出血
214,猩红热
215,腮腺炎
216,脑膜炎
217,胃下垂
218,肾盂肾炎
219,扁桃体炎
220,脑动脉硬化症
221,新生儿肺炎
222,一期梅毒
223,肠易激综合征
224,急性咽炎
225,慢性淋巴结炎
226,胃息肉
227,结核性胸膜炎
228,慢性扁桃体炎
229,经前期综合征
230,丹毒
231,肝损伤
232,小儿多动症
233,丙肝
234,川崎病
235,单纯疱疹
236,慢性盆腔炎
237,二期梅毒
238,鸡胸
239,急性乳腺炎
240,结肠息肉
241,肝胆湿热
242,牙周炎
243,下肢深静脉血栓形成
244,肾功能不全
245,前庭大腺囊肿
246,血尿
247,重症肌无力
248,风热感冒
249,三叉神经痛
250,溃疡性结肠炎
251,小儿急性喉炎
252,皮肤癌
253,亚急性甲状腺炎
254,EB病毒感染
255,输尿管结石
256,非细菌性前列腺炎
257,地图舌
258,皮炎
259,斑秃
260,老年人颈性眩晕
261,子宫肥大
262,玻璃体混浊
263,疱疹性咽峡炎
264,肛周脓肿
265,葡萄胎
266,外痔
267,急性胃炎
268,不射精症
269,淋巴瘤
270,宫颈炎
271,慢性肝炎
272,鼻出血
273,瘰疬
274,百日咳
275,肝血管瘤
276,干眼症
277,精囊炎
278,人乳头瘤病毒
279,支气管肺炎
280,2型糖尿病
281,磨牙
282,智齿冠周炎
283,风湿性心脏病
284,传染性软疣
285,软下疳
286,咽炎
287,尿道结石
288,中耳炎
289,阴茎癌
290,子宫息肉
291,肥胖症
292,消化性溃疡
293,慢性阑尾炎
294,心脏神经官能症
295,急性扁桃体炎
296,功血
297,风寒感冒
298,疣
299,禽流感
300,支气管炎
301,喉癌
302,胃炎
303,鸡眼
304,膀胱癌
305,骨关节炎
306,破伤风
307,外阴溃疡
308,肝炎
309,心脏早搏
310,急性阑尾炎
311,老年痴呆症
312,佝偻病
313,风疹
314,奶癣
315,酒精肝
316,鱼鳞病
317,黄疸
318,更年期综合征
319,结膜炎
320,慢性胰腺炎
321,再生障碍性贫血
322,窦性心动过缓
323,肠炎
324,高尿酸血症
325,慢性浅表性胃炎
326,肝癌
327,玫瑰糠疹
328,气管炎
329,慢性细菌性前列腺炎
330,小儿厌食症
331,狐臭
332,包茎
333,口腔癌
334,食物中毒
335,糖尿病足
336,甲状腺瘤
337,糖尿病和高血压
338,小儿哮喘
339,疥疮
340,肝纤维化
341,自闭症
342,肾癌
343,支气管扩张
344,疝气
345,阑尾炎
346,黄褐斑
347,龋齿
348,多毛状小阴唇
349,帕金森
350,卵巢早衰
351,甲减
352,登革热
353,强迫症
354,卵巢癌
355,先天性心脏病
356,心律不齐
357,中暑
358,窦性心动过速
359,胆汁返流性胃炎
360,肛瘘
361,沙眼
362,脂肪瘤
363,结肠炎
364,宫颈息肉
365,生殖器念珠菌病
366,腱鞘炎
367,阴茎异常勃起
368,脑血栓形成
369,中度宫颈糜烂
370,慢性荨麻疹
371,真两性畸形
372,肾虚腰痛
373,低钾血症
374,肝阳上亢
375,急性白血病
376,胃、十二指肠溃疡出血
377,药物过敏
378,慢性腹泻
379,一氧化碳中毒
380,胸腺瘤
381,铅中毒
382,小儿支原体肺炎
383,鼻中隔偏曲
384,酒渣鼻
385,乳腺炎
386,结节性甲状腺肿
387,咽异感症
388,血友病
389,产后出血
390,滴虫性外阴炎
391,瘙痒症
392,垂体瘤
393,肠胃炎
394,神经根型颈椎病
395,尿布疹
396,呕吐
397,脑积水
398,羊水栓塞
399,克罗恩病
400,三期梅毒
401,外阴湿疹
402,肛窦炎
403,羊水过多
404,椎动脉型颈椎病
405,急性喉炎
406,交感神经型颈椎病
407,头癣
408,轮状病毒性肠炎
409,直肠脱垂
410,老年斑
411,外耳道炎
412,幼儿急疹
413,慢性子宫内膜炎
414,阻塞性肺气肿
415,早期乳腺癌
416,肺动脉高压
417,房颤
418,妊娠糖尿病
419,急性肾盂肾炎
420,颞下颌关节紊乱综合征
421,心肾不交
422,男子乳房发育症
423,腹股沟肉芽肿
424,角膜炎
425,肺气虚
426,骨膜炎
427,鳞状细胞癌
428,风湿热
429,难产
430,慢性粒细胞白血病
431,痛风性关节炎
432,疤痕疙瘩
433,腰腿痛
434,尿失禁
435,肋骨骨折
436,少精症
437,膝关节半月板损伤
438,千日疮
439,肺栓塞
440,子宫内膜息肉
441,牙龈癌
442,癣菌疹
443,膀胱结石
444,单纯疱疹病毒感染症
445,屈光不正
446,潜伏梅毒
447,口腔扁平苔藓
448,躁狂症
449,子宫内膜增生
450,胃食管反流病
451,硬皮病
452,外阴毛囊炎
453,舌癌
454,贲门癌
455,翼状胬肉
456,腺样体肥大
457,早产
458,胸腔积液
459,肠癌
460,月经量多
461,老年期抑郁障碍
462,血栓形成
463,蛲虫病
464,胆囊癌
465,胸膜炎
466,视网膜病变
467,恶性淋巴瘤
468,突发性耳聋
469,膝关节骨性关节炎
470,母乳性黄疸
471,人格障碍
472,冻疮
473,阵发性室上性心动过速
474,肛周湿疹
475,新生儿缺氧缺血性脑病
476,脉管炎
477,自然流产
478,过敏
479,手癣
480,蚕豆病
481,高血压危象
482,轻度宫颈糜烂
483,营养不良
484,老年人睡眠障碍
485,伤寒
486,酒精中毒
487,糖尿病肾病
488,接触性皮炎
489,急性心肌梗死
490,疟疾
491,细菌性痢疾
492,散光
493,功能性消化不良
494,糖尿病酮症酸中毒
495,外阴白色病变
496,睾丸扭转
497,性变态
498,胆管癌
499,腱鞘囊肿
500,女性尖锐湿疣
501,病毒性脑炎
502,肋间神经痛
503,手足癣
504,癔症
505,过敏性哮喘
506,内痔
507,皮肤瘙痒症
508,多汗症
509,急性腰扭伤
510,病毒性肝炎
511,前置胎盘
512,小儿营养不良
513,肺热咳嗽
514,阿斯匹林不耐受三联症
515,汞中毒
516,阴道白斑
517,睡美人症候群
518,系统性红斑狼疮
519,阴道痉挛
520,性障碍
521,病毒性心肌炎
522,神经官能症
523,鞘膜积液
524,甲状腺炎
525,良性前列腺增生
526,花斑癣
527,痱子
528,急性子宫内膜炎
529,脑瘤
530,阳虚
531,脑震荡
532,多发性骨髓瘤
533,丘疹性荨麻疹
534,干燥综合征
535,急性胆囊炎
536,肾炎
537,男性生殖器畸形
538,男性尖锐湿疣
539,乳腺囊性增生症
540,视网膜脱落
541,弱视
542,重度宫颈糜烂
543,白化病
544,食管炎
545,肝胆管结石
546,多发性末梢神经炎
547,睾丸癌
548,肾错构瘤
549,淋球菌感染
550,口角炎
551,脊髓型颈椎病
552,百草枯中毒
553,儿童遗尿症
554,巴来特(Barrett)食管
555,脚癣
556,念珠菌性龟头炎
557,真性红细胞增多症
558,颈动脉硬化
559,盆腔淤血综合征
560,休克
561,特发性血小板减少性紫癜
562,糜烂型脚气
563,老年性耳聋
564,急性膀胱炎
565,神经性厌食症
566,支原体尿路感染
567,淋巴管炎
568,COPD
569,阴道壁息肉
570,急性化脓性中耳炎
571,小儿便秘
572,慢性咳嗽
573,视神经萎缩
574,吸入性肺炎
575,慢性肺源性心脏病
576,小儿尿路感染
577,肾虚耳鸣
578,小儿缺铁性贫血
579,男性生殖腺机能减退症
580,髌骨骨折
581,血管炎
582,脾虚泄泻
583,阴茎硬结症
584,皮肌炎
585,昏厥
586,面肌痉挛
587,乳房纤维腺瘤
588,主动脉夹层
589,肝豆状核变性
590,小儿癫痫
591,紫癜性肾炎
592,口蹄疫
593,混合痔
594,二尖瓣关闭不全
595,房室传导阻滞
596,慢性湿疹
597,洁癖
598,白淫
599,胆碱能性荨麻疹
600,热伤风
601,淋病合并症前列腺炎
602,肾精亏虚
603,单纯糠疹
604,皮肤念珠菌病
605,单纯疱疹病毒性角膜炎
606,运动神经元病
607,大便失禁
608,老年人骨质疏松
609,夏季感冒
610,腹股沟斜疝
611,性高潮障碍
612,前庭大腺炎
613,阿斯伯格综合症
614,急性盆腔炎
615,慢性乙肝
616,产后抑郁症
617,肺水肿
618,小儿呕吐
619,天花
620,猝死
621,血小板减少性紫癜
622,恐惧症
623,老年人低血糖症
624,情感障碍
625,麻风病
626,产褥感染
627,泪囊炎
628,性病性淋巴肉芽肿
629,鼠疫
630,宫颈外翻
631,小儿麻痹症
632,白喉
633,中气不足
634,妄想症
635,牙龈炎
636,小儿流行性感冒
637,妊娠高血压
638,病毒性支气管炎
639,肛门瘙痒症
640,血吸虫病
641,大叶性肺炎
642,心肌桥
643,痢疾
644,萎缩性鼻炎
645,蛔虫病
646,耳膜穿孔
647,SAS
648,紧张性头痛
649,畸胎瘤
650,视神经炎
651,肾衰
652,色盲
653,慢性疲劳综合症
654,漏斗胸
655,小儿抽动症
656,疑病症
657,死精症
658,莱姆病
659,特应性皮炎
660,骨肉瘤
661,布氏杆菌病
662,小儿肥胖症
663,多毛症
664,梨状肌综合征
665,体温过低
666,无精症
667,急性荨麻疹
668,性早熟
669,汗疱症
670,窦性心律不齐
671,肾病
672,肝性脑病
673,骨髓炎
674,单纯性外阴炎
675,消化道出血
676,胆囊切除术后综合征
677,乳房湿疹
678,嗜铬细胞瘤
679,染色体异常
680,结节性红斑
681,短暂性脑缺血发作
682,头皮屑
683,心包积液
684,白发
685,乳头溢液
686,上消化道出血
687,右束支传导阻滞
688,胃窦炎
689,儿童腹痛
690,咳嗽变异性哮喘
691,外阴癌
692,声带息肉
693,日光性皮炎
694,霰粒肿
695,肋软骨炎
696,滑膜肉瘤
697,疖
698,高泌乳素血症
699,小儿脑瘫
700,念珠菌病
701,前列腺结石
702,肌萎缩侧索硬化症
703,幽门梗阻
704,激素依赖性皮炎
705,内热
706,1型糖尿病
707,幼女性外阴阴道炎
708,食管裂孔疝
709,急淋
710,巨细胞病毒感染症
711,阿米巴性阴道炎
712,股骨颈骨折
713,褥疮
714,鼻咽炎
715,老年性黄斑变性
716,新生儿败血症
717,急性淋巴结炎
718,腹膜炎
719,心脾两虚
720,淋病合并症精囊炎
721,扁平苔癣
722,急性宫颈炎
723,抑郁性神经症
724,脑膜瘤
725,乳腺纤维腺瘤
726,尿崩症
727,膀胱肿瘤
728,睾丸肿瘤
729,输精管堵塞
730,蜘蛛痣
731,呃逆症
732,老年期抑郁症
733,烧伤
734,髌骨软化症
735,心力衰竭
736,甲肝
737,原发性高血压
738,肺大疱
739,大肠息肉
740,隐睾
741,滑囊炎
742,秃头
743,白塞病
744,男性更年期综合症
745,肩袖损伤
746,肌腱炎和腱鞘炎
747,崩漏
748,鲍温样丘疹病
749,骨髓增生异常综合征
750,SARS
751,链球菌感染
752,脑鸣
753,小儿惊厥
754,恶性黑色素瘤
755,血栓闭塞性脉管炎
756,贲门失弛缓症
757,先天性无阴道
758,心阴虚
759,肠系膜淋巴结炎
760,脑萎缩
761,老年眩晕
762,前列腺痛
763,慢性膀胱炎
764,肺不张
765,多形红斑
766,舌下腺囊肿
767,老年人糖尿病
768,非性病性梅毒
769,衣原体感染症
770,臂丛神经损伤
771,咯血
772,热射病
773,下肢静脉血栓
774,原发性醛固酮增多症
775,胃穿孔
776,胆总管结石
777,慢性溃疡性结肠炎
778,颈椎间盘突出症
779,髋关节脱位
780,角化型脚气
781,皮肤囊肿
782,淋巴水肿
783,斜视
784,老花眼
785,急性脊髓炎
786,肾结核
787,慢性心力衰竭
788,腮腺混合瘤
789,肝脏肿瘤
790,脂溢性角化病
791,新生儿惊厥
792,恐艾症
793,神经病
794,阿米巴性宫颈炎
795,跟骨骨折
796,扩张型心肌病
797,静脉血栓形成
798,慢性淋巴细胞性甲状腺炎
799,肺脓肿
800,缺血性心肌病
801,跟腱炎
802,热感冒
803,阴茎折断
804,苯丙酮尿症
805,椎间盘突出症
806,老年人肺炎
807,慢性干燥性鼻炎
808,食管压迫型颈椎病
809,烟雾病
810,脊柱炎
811,高眼压症
812,颈型颈椎病
813,传染性湿疹样皮炎
814,剥脱性角质松解症
815,浆细胞性乳腺炎
816,子宫破裂
817,布鲁氏菌病
818,肠套叠
819,胎盘早剥
820,不安腿综合征
821,咽鼓管阻塞
822,泌尿生殖系支原体感染
823,阴道前壁膨出
824,乳糜尿
825,结核性腹膜炎
826,尿床
827,皮肤划痕症
828,毛囊角化病
829,露阴癖
830,婴幼儿阴道炎
831,寒冷性荨麻疹
832,丛集性头痛
833,口吃
834,输卵管积水
835,小儿肠套叠
836,下肢动脉硬化闭塞症
837,天疱疮
838,儿童睡眠障碍
839,老年人前列腺增生症
840,手湿疹
841,心虚
842,小儿结核病
843,嗜睡症
844,主动脉瓣关闭不全
845,肠道菌群失调症
846,心肌病
847,恙虫病
848,急性浅表性包皮龟头炎
849,肾血管性高血压
850,女性慢性淋病
851,痰饮
852,盘状红斑狼疮
853,晕动病
854,卵巢破裂
855,结节病
856,乳腺囊性增生病
857,夜盲症
858,痈
859,产后风
860,多发性肌炎
861,克兰费尔特综合征
862,非霍奇金淋巴瘤
863,骨关节病
864,多发性硬化
865,水疱型脚气
866,踝关节扭伤
867,筋膜炎
868,高血压肾病
869,枕大神经痛
870,慢性肾盂肾炎
871,肠结核
872,老年人高血压
873,预激综合征
874,库欣综合征
875,脱水
876,恋物癖
877,霍乱
878,肺部良性肿瘤
879,痒疹
880,位置性眩晕
881,偏执性精神障碍
882,睡眠障碍
883,细菌性前列腺炎
884,病毒性肺炎
885,脾功能亢进
886,白细胞减少症和粒细胞缺乏症
887,眶上神经痛
888,单纯性甲状腺肿
889,肝硬化男性性功能减弱综合征
890,巩膜炎
891,卵巢肿瘤
892,会阴裂伤
893,前列腺囊肿
894,亚硝酸盐中毒
895,喉炎
896,毒蛇咬伤
897,神经炎
898,主动脉硬化
899,肝脓肿
900,先天性巨结肠
901,汗管瘤
902,颈动脉狭窄
903,多囊肾
904,基底细胞癌
905,儿童自闭症
906,病毒性咽炎
907,高钾血症
908,乳头皲裂
909,风湿性多肌痛
910,疱疹样湿疹
911,老年人慢性支气管炎
912,厌氧菌感染
913,格林－巴利综合征
914,羊水过少
915,脚气病
916,扁平足
917,慢性糜烂性胃炎
918,睡眠呼吸暂停综合征
919,慢性喉炎
920,锁骨骨折
921,空调病
922,骨盆骨折
923,低钠血症
924,尿道狭窄
925,流行性出血热
926,色素斑
927,毛状白斑
928,急性气管－支气管炎
929,子宫内膜结核
930,铜绿假单胞菌感染
931,颈淋巴结结核
932,中心性浆液性脉络膜视网膜病变
933,甲状腺功能正常的甲状腺肿大
934,肠道息肉病
935,甲状腺乳头状癌
936,腰部慢性劳损
937,睾丸损伤
938,色素痣
939,乳腺腺病
940,阴茎扭转
941,二尖瓣狭窄
942,大肠湿热
943,滴虫病
944,先天性胆道闭锁
945,糖尿病性视网膜病变
946,胁痛
947,破水
948,乳管内乳头状瘤
949,高血压脑出血
950,下背部痛
951,急性黄疸型肝炎
952,高血压性脑出血
953,尺神经损伤
954,低钙血症
955,宫颈腺癌
956,小儿幽门螺杆菌感染
957,男性乳腺癌
958,老年男性性功能障碍
959,口周皮炎
960,孕吐
961,荨麻疹和血管性水肿
962,慢性鼻窦炎
963,女性急性淋病
964,手足皲裂
965,糖尿病乳酸性酸中毒
966,慢性附件炎
967,小儿急性阑尾炎
968,新生儿窒息
969,苯中毒
970,死胎
971,常年性鼻炎
972,神经鞘瘤
973,妊娠期内胆汁淤积症
974,结核性脑膜炎
975,宫颈上皮内瘤变
976,慢性单纯性鼻炎
977,老年人前列腺癌
978,海绵状血管瘤
979,腓骨肌萎缩症
980,坏血病
981,压力性尿失禁
982,IgA肾病
983,肺性脑病
984,腹股沟疝
985,胃潴留
986,潮热
987,原发性早泄
988,老年人心力衰竭
989,咽部异物
990,急性糜烂性胃炎
991,代谢性酸中毒
992,小儿毛细支气管炎
993,结节性痒疹
994,糖尿病性神经病
995,尿路梗阻
996,干燥性鼻炎
997,卵巢巧克力囊肿破裂
998,湿热下注
999,放射性肺炎
1000,肝炎后肝硬化
1001,牙隐裂
1002,无排卵性不孕症
1003,结肠过敏症
1004,颈部淋巴结转移癌
1005,小儿肥胖
1006,腹主动脉瘤
1007,夏季皮炎
1008,乳头炎和乳晕炎
1009,进行性肌营养不良症
1010,慢性输卵管卵巢炎
1011,甲状腺微小癌
1012,霍奇金淋巴瘤
1013,胰腺囊肿
1014,慢性化脓性中耳炎
1015,股外侧皮神经炎
1016,老年人尿失禁
1017,色素性荨麻疹
1018,单纯性乳腺增生症
1019,原发性胆汁性肝硬化
1020,老年人低血压
1021,扁桃体周围脓肿
1022,肝火眩晕
1023,子宫炎
1024,病毒性喉炎
1025,一度房室传导阻滞
1026,低血糖症
1027,慢性肥厚性鼻炎
1028,肛周炎
1029,射精障碍
1030,出血热
1031,前庭神经炎
1032,脚垫
1033,口腔单纯性疱疹
1034,药疹
1035,狼疮性肾炎
1036,毒性弥漫性甲状腺肿
1037,牙齿感觉过敏症
1038,口腔粘膜病
1039,骨肿瘤
1040,阴道癌
1041,小儿细菌性痢疾
1042,矽肺
1043,高血压脑病
1044,慢性额窦炎
1045,急性支气管炎
1046,冬季瘙痒症
1047,黄水疮
1048,唇疱疹
1049,成人痒疹
1050,阵发性室性心动过速
1051,干槽症
1052,血管损伤
1053,阴吹
1054,表皮囊肿
1055,创伤性关节炎
1056,乳腺结核
1057,视网膜色素变性
1058,原发性血小板增多症
1059,脊髓空洞症
1060,鼻前庭炎
1061,新生儿颅内出血
1062,虹膜睫状体炎
1063,脑胶质瘤
1064,宫颈白斑
1065,四环素牙
1066,慢性筛窦炎
1067,吸收不良综合征
1068,房间隔缺损
1069,缺血缺氧性脑病
1070,输卵管性不孕
1071,人格分裂
1072,带下病
1073,臂丛神经痛
1074,不稳定型心绞痛
1075,手指屈肌腱鞘炎
1076,睑缘炎
1077,腔隙性脑梗死
1078,十二指肠炎
1079,乙脑
1080,肉瘤
1081,神经纤维瘤
1082,牙髓炎
1083,寒湿困脾
1084,戊肝
1085,体癣
1086,肛门外伤
1087,躯体形式障碍
1088,动脉瘤
1089,肝吸虫病
1090,慢性附睾炎
1091,黄体囊肿
1092,膝关节创伤性滑膜炎
1093,副鼻窦炎
1094,耵聍栓塞
1095,妊娠合并糖尿病
1096,男性慢性淋病
1097,慢性肺炎
1098,单纯性外阴阴道念珠菌病
1099,老年人肺癌
1100,腺性膀胱炎
1101,子宫畸形
1102,椎管狭窄
1103,发作性睡病
1104,ARDS
1105,慢性上颌窦炎
1106,尿道下裂
1107,钩虫病
1108,瘫痪
1109,根尖周病
1110,巨幼细胞性贫血
1111,脱臼
1112,新生儿溶血病
1113,血管神经性水肿
1114,男性急性淋病
1115,血虚头痛
1116,B疱疹病毒感染
1117,慢性单纯性咽炎
1118,婴儿肠痉挛
1119,维生素B2缺乏病
1120,隐匿阴茎
1121,角膜病
1122,第三腰椎横突综合征
1123,男性乳房肥大症
1124,脂肪肉瘤
1125,先天性白内障
1126,痰热咳嗽
1127,口腔白斑病
1128,HIV相关呼吸道感染
1129,输卵管炎
1130,细菌性肺炎
1131,双阴茎
1132,高钙血症
1133,继发性高血压
1134,肥厚性咽炎
1135,圆锥角膜
1136,外阴痛
1137,老年肺炎
1138,胫腓骨骨折
1139,湿热蕴脾
1140,老年人痛风
1141,头外伤
1142,癌肿性关节炎
1143,慢性铅中毒
1144,甲状旁腺功能减退症
1145,过敏性阴道炎
1146,小儿过敏性紫癜
1147,老年人骨关节炎
1148,拖延症
1149,外伤性癫痫
1150,慢性腰背痛
1151,季节性过敏性鼻炎
1152,荨麻疹性血管炎
1153,儿童糖尿病
1154,跟骨骨刺综合征
1155,肛管癌
1156,意识障碍
1157,视网膜母细胞瘤
1158,脊柱裂
1159,炭疽病
1160,喘息样支气管炎
1161,蚊子叮咬
1162,传染性单核细胞增多
1163,杨梅疮
1164,分裂情感性障碍
1165,髓母细胞瘤
1166,脊髓肿瘤
1167,急性细菌性前列腺炎
1168,反应性关节炎
1169,风寒头痛
1170,急性湿疹
1171,胸痹
1172,静脉曲张综合征
1173,接触性荨麻疹
1174,唇病
1175,急性附睾炎
1176,创伤后应激障碍
1177,巨乳症
1178,小儿唐氏综合征
1179,髌股关节疼痛
1180,黄体功能不全性不孕
1181,软骨瘤
1182,阿斯综合征
1183,胸椎间盘突出症
1184,甲状腺囊肿
1185,房事两感症
1186,女性性高潮障碍
1187,肝血虚证
1188,慢性便秘
1189,结肠瘘
1190,气管支气管异物
1191,小细胞肺癌
1192,环状糜烂性龟头炎
1193,转移性肝癌
1194,老年人尿路感染
1195,老年便秘
1196,糠秕孢子菌毛囊炎
1197,新生儿泪囊炎
1198,病态窦房结综合征
1199,卵巢性不孕
1200,左前分支传导阻滞
1201,虚劳
1202,肝火上炎证
1203,子痫
1204,上颌窦炎
1205,婴儿痉挛症
1206,肾上腺皮质功能减退症
1207,慢性淋巴细胞白血病
1208,先天性睾丸发育不全
1209,太田痣
1210,药物性肝病
1211,阿米巴痢疾
1212,Ⅰ型超敏反应性疾病
1213,急性化脓性乳腺炎
1214,肾气不固
1215,胆管炎
1216,玻璃体积血
1217,银屑病关节炎
1218,老年人胆囊炎
1219,黑棘皮病
1220,小儿慢性支气管炎
1221,唇裂
1222,缺血性视神经病变
1223,鼻骨骨折
1224,广泛性焦虑障碍
1225,急性肾炎
1226,先天性喉喘鸣
1227,埃博拉出血热
1228,眼球突出
1229,心阳虚
1230,特发性震颤
1231,头风病
1232,螨皮炎
1233,三尖瓣关闭不全
1234,小儿心肌炎
1235,皲裂性湿疹
1236,蜂窝织炎
1237,隐性脊柱裂
1238,过期妊娠
1239,油漆皮炎
1240,尿道癌
1241,脐疝
1242,湿热病
1243,老年人肺气肿
1244,急性心力衰竭
1245,继发性早泄
1246,成人still病
1247,子宫恶性肿瘤
1248,冻伤
1249,痉挛性斜颈
1250,青春期功血
1251,丝虫病
1252,坐骨神经损伤
1253,咽峡炎
1254,左束支传导阻滞
1255,过敏性休克
1256,结石性胆囊炎
1257,网瘾
1258,大骨节病
1259,乳房导管内乳头状瘤
1260,胃寒呕吐
1261,寻常型银屑病
1262,心衰
1263,Bazin硬红斑
1264,间质性膀胱炎
1265,小儿急性胃炎
1266,淋菌性咽炎
1267,自发性气胸
1268,先天性肾上腺皮质增生症
1269,变应性口炎
1270,农药中毒
1271,肾及输尿管结石
1272,环状红斑
1273,老年人椎基底动脉供血不足
1274,踝扭伤
1275,窥阴癖
1276,维生素B12缺乏所致贫血
1277,肾小球肾炎
1278,膝关节侧副韧带损伤
1279,人流后妇科病
1280,上睑下垂
1281,衣原体尿路感染
1282,小儿白血病
1283,肩胛背神经卡压症
1284,淋病后综合征
1285,胃肠道间质瘤
1286,口腔白斑
1287,胎儿宫内窘迫
1288,神经梅毒
1289,葡萄球菌感染
1290,孢子丝菌病
1291,新生儿呕吐
1292,有机磷农药中毒
1293,菌血症
1294,斜颈
1295,动脉导管未闭
1296,尿道肉阜
1297,肛乳头炎
1298,惊恐症
1299,尿道综合征
1300,副乳
1301,肩关节脱位
1302,砷中毒
1303,复发性外阴阴道念珠菌病
1304,股骨干骨折
1305,盆腔腹膜炎
1306,抽动障碍
1307,时行感冒
1308,雷诺综合征
1309,慢性蝶窦炎
1310,梅毒合并HIV感染
1311,自身免疫性溶血性贫血
1312,春季性结膜炎
1313,特发性肺纤维化
1314,老年人腔隙性脑梗死
1315,神经内分泌肿瘤
1316,精神障碍
1317,腮腺恶性肿瘤
1318,牙周萎缩
1319,听神经瘤
1320,羊痘
1321,老年人支气管哮喘
1322,颈淋巴结炎
1323,十二指肠憩室
1324,真菌性尿路感染
1325,热咳
1326,骶骨骨折
1327,颈椎管狭窄症
1328,绦虫病
1329,出血性输卵管炎
1330,主动脉瘤
1331,慢性劳损性腰背痛
1332,氟斑牙
1333,麦收皮炎
1334,肥厚型梗阻性心肌病
1335,膀胱湿热
1336,艾滋病导致的肺结核
1337,新生儿呼吸窘迫综合征
1338,踝部骨折
1339,克山病
1340,痛风和高尿酸血症
1341,皮样囊肿
1342,外耳道疖肿
1343,踝关节骨折
1344,十二指肠胃反流及胆汁反流性胃炎
1345,金黄色葡萄球菌肺炎
1346,白果中毒
1347,血虚眩晕
1348,皮脂腺痣
1349,小肠梗阻
1350,血管性痴呆
1351,空鼻症
1352,软组织损伤
1353,虚寒咳嗽
1354,真菌过敏症
