280,喉部淋巴滤泡增生
281,齿龈肥厚
282,产后头痛
283,肩胛带肌肉萎缩
284,免疫性溶血
285,指节垫
286,膝关节内侧肿胀...
287,鼻腔干燥及结痂
288,尿血
289,运动腹痛
290,孕妇上火
291,产道裂伤
292,杵状指（趾）
293,恶性贫血
294,指纹皱瘪
295,室颤
296,肘关节疼痛
297,阵发性肠绞痛
298,小儿明显瘦小
299,迁移性脓肿
300,腰大肌痉挛
301,原发性痛经
302,上唇变薄
303,桡骨茎突剧痛
304,肝积水
305,二尖瓣返流
306,肺内空洞
307,听力减退
308,口干渴难忍
309,神志不清
310,小儿夜惊咬指
311,低热消疲
312,恶寒
313,衣玉品
314,小书写症
315,胸式呼吸
316,层状鱼鳞癣
317,粪便中查见虫卵...
318,头皮撕裂伤
319,两眼下视不能
320,气不摄血
321,子宫粘连
322,纵隔增宽
323,尿失禁与遗尿
324,外阴起疙瘩
325,腹股沟痒
326,新生儿嗜睡
327,阴茎龟头橡皮肿
328,硬斑
329,内容难以听清的...
330,不能屈膝
331,足底和足背浮肿
332,结肠息肉
333,手足发抖
334,受凉头疼
335,指间关节不能屈曲
336,小肠危象
337,体位性震颤
338,晚发月经
339,慢性肾功能不全
340,机械地重复周围...
341,淤青
342,血性腹水
343,肘部剧烈疼痛，...
344,经常说梦话
345,霉菌感染
346,跖部纤维痛
347,顽固性呃逆
348,口舌生疮
349,乳腺胀痛
350,胎儿心动过缓
351,纤维结构不良
352,肛内轻微隐痛坠...
353,肝弥漫性病变
354,玻璃体内可见球形囊体
355,腹直肌触及边界...
356,心包转移
357,自恋
358,心包压塞
359,变应性咳嗽
360,精神障碍
361,月经期长痘
362,入睡困难
363,男性化
364,胎盘钙化
365,牙龈出血
366,尿道口疼
367,手指麻痛
368,脸部大小不一
369,骨痛
370,右下腹可触及柔...
371,色觉丧失
372,脑干出血
373,商鲁翔
374,结肠性便秘
375,气管处可听到异...
376,瞳孔不对称
377,指甲变软或发生变形
378,产后发热
379,鼓膜发红，耳后红肿
380,腭部可见小出血点
381,骨端增大
382,鼻翼两侧脱皮
383,阴毛早发育
384,脱水热
385,透明血管型
386,排便障碍
387,阴茎异常
388,岳亮
389,肺源性呼吸困难
390,肺中叶纤维灶
391,弛张热
392,呼吸道狭窄
393,缺乏自控能力
394,前臂细小
395,肝昏迷
396,尿道下裂
397,认识能力缺失
398,外阴皮肤肿胀
399,胸椎畸形
400,手指发绀或坏死
401,腹水
402,肩胛带“模拟瘫痪”
403,髌骨骨裂
404,思维破裂
405,胰岛细胞破坏
406,牙齿颈部黄斑
407,足外翻
408,面、颈部味觉性多汗
409,血尿
410,心悸伴高血压
411,慢性静脉功能不全
412,吸气时出现连枷胸
413,产道血肿
414,咳嗽痰多
415,膝内翻
416,胎势异常
417,肺过度充气
418,肚脐疼
419,骶髂部剧烈疼痛
420,局部静脉压痛
421,骨裂
422,生长激素分泌过多
423,厌食
424,舌位于口腔底不能外伸
425,鼻咽癌的远处转移
426,下唇微痒增大如...
427,顽固性失眠
428,褐色尿
429,鞍鼻
430,输卵管迂曲
431,髓鞘化延迟
432,子宫后位
433,胸骨压痛
434,手掌呈黄色
435,肥大结节纤维组织增生
436,眼球调节功能减...
437,眼底发现黄斑呈...
438,巨大膀胱
439,足背及胫后动脉...
440,背胀
441,岳亚庆
442,精子大头畸形
443,腺体结节
444,弹钢琴指(趾)征
445,心房内形成混合血
446,异常体位所致的窒息
447,牙齿拥挤错位排列不齐
448,声音嘶哑
449,手凉
450,镜子征
451,鼻梁平塌
452,蹼状瘢痕
453,腰部僵硬及腰前凸消失
454,指甲异常
455,舌乳头消失
456,下肢动作沉重，...
457,嗜睡
458,气过水声
459,酒糟鼻
460,剧痛
461,思考困难感
462,新生儿脐部出血
463,吐血痰
464,脑疝危象
465,反复肺不张
466,肝内钙化
467,静脉曲张性外痔
468,大腿刺痛
469,颌突畸形
470,慢性肾衰竭
471,血管炎
472,情绪性腹痛
473,腰背的持续隐痛
474,阴道闭锁
475,胸锁乳突肌附着处压痛
476,婴儿睡觉出汗
477,早饱
478,重度精神发育迟滞
479,浑身忽冷忽热
480,虚热口臭
481,肛管反射消失
482,输尿管向心偏移
483,肝缩小
484,乙肝e抗体（抗...
485,不能转颈
486,听觉障碍
487,感染性赘生物
488,唇红干燥
489,肩带肌、上肢和...
490,流产
491,铅管样强直
492,肾小球旁器增生
493,拥抱反射消失
494,下巴关节疼
495,结膜乳头增生
496,虚汗
497,髋外侧可见皮下瘀血斑
498,磨牙
499,耳廓癣
500,恶病性痤疮
501,臂丛神经受累
502,剥夺性弱视
503,出汗异常
504,脂肪代谢障碍
505,“老练”外貌
506,主动脉弓迂曲
507,牙釉质腐蚀
508,褐青斑
509,尿比重增高
510,神经性厌食
511,恶心与呕吐
512,大腿毛细血管明显
513,指甲类似云母
514,新生儿期癫痫持续状态
515,脓毒性血栓
516,血沉增快
517,瘤块压迫
518,丘疹性痤疮
519,色素异常
520,主动脉钙化
521,认知神经功能丧失
522,动作样壁
523,脊髓马尾受累
524,鼻塞及反射性头痛
525,结缔组织性外痔
526,帕里诺眼-腺综合征
527,手套或短袜子式...
528,性施虐癖
529,口咽异物
530,感觉倒错
531,脐部有一半球形肿块
532,迷走神经兴奋
533,心脏破裂
534,眼睛刺痛
535,轻瘫
536,心肌耗氧量增加
537,子宫痉挛性狭窄环
538,不能露齿及突唇
539,脓毒性血症或多...
540,颈静脉怒张
541,肠蠕动减慢
542,咽反射
543,腹股沟区可复性肿块
544,运动时膝前疼痛加剧
545,思维缓慢
546,食管气管瘘
547,耳下区的韧实肿块
548,血中钙离子过高
549,产力异常
550,先天性腹壁发育不全
551,跖纹中拇趾球区...
552,眼球会聚功能麻...
553,上半身热刺激性多汗
554,精子质量下降
555,乳晕痒
556,老年性白斑
557,脉搏加速
558,肢体不自主震颤
559,遗传性果糖不耐受
560,健忘性失语
561,咽部灼热疼痛
562,手的歪扭畸形
563,肩胛骨突出
564,髋部酸胀不适
565,烧伤创面浅咖啡...
566,脑膜刺激症状
567,肺内圆形实质性...
568,大动脉错位
569,腰痛卧床加重
570,情感淡漠
571,额部疼痛
572,贪食行为
573,覃迅云
574,筛窦泪囊瘘
575,手背长斑
576,颈部强硬
577,口有溴味及咸味
578,苑玉梅
579,排尿障碍
580,耻骨直肠肌痉挛性肥大
581,子宫有局限性轻压痛
582,尿瘘
583,鼻脓涕有臭味
584,臀肌挛缩
585,乳糜胸
586,手表皮深处的水疱
587,冲动型人格障碍
588,局部灼热
589,结膜异物
590,唇腭裂
591,痔出血
592,肾后性肾衰
593,新陈代谢低下
594,晶状体膨胀增大
595,出生后“四凹征”
596,心理年龄大于生理年龄
597,糖耐量降低
598,痣细胞
599,躁郁样
600,髌下疼痛
601,说话带鼻音
602,儿童行为孤僻
603,颈椎退化
604,断毛癖
605,肺动脉狭窄
606,结小
607,膝关节肿胀积血
608,思虑伤脾
609,胸廓狭窄而扁
610,胆汁返流
611,肢端溃疡
612,血瘀体质
613,绿色盲
614,面、头、颈、肩...
615,弥漫性系膜硬化
616,脓血性白带
617,肩背痛
618,健康线异常
619,烧伤创面暗灰或...
620,髓性纤维化
621,眼角长斑
622,中心暗点或弓形暗点
623,悬垂型心脏
624,频发房性早搏
625,经期缩短
626,眼结膜水肿及角膜溃疡
627,阴囊瘙痒
628,指甲呈现青紫色
629,颅内高压
630,进食流泪
631,先兆早产
632,努嘴伸舌
633,钙化影
634,面部长癣
635,大便异常
636,食指指甲凹陷
637,剧烈运动后头痛
638,假日心脏综合征
639,低温性昏迷
640,烂桃样血痰
641,移动性浊音
642,会阴部牵引痛
643,急性非化脓性一...
644,湿罗音
645,胎儿宫内发育迟缓
646,产后恶露不净有臭味
647,病理性钙化
648,过敏性皮炎
649,喜怒无常
650,眼嘴的细小皱纹
651,肠绒毛萎缩
652,口唇青紫
653,候亚益
654,食指感觉消失
655,胆碱能危象
656,额叶癫痫的前额...
657,病理性近视
658,气上沖心
659,浅表性疤痕
660,下背部僵硬和疼痛
661,多囊卵巢
662,腰骶疼痛
663,上肢无力
664,多尿
665,复视
666,第三心音奔马律
667,心功能失代偿
668,足趾屈曲挛缩
669,颤抖
670,腮腺肿胀
671,食管腔梗阻
672,弯腰时腰痛
673,无痛性尿血
674,肺动静脉瘘
675,无胡须
676,肌肉痉挛性疼痛
677,神经疼痛
678,寒冷刺激下皮损...
679,咖啡斑
680,小儿哭闹不安
681,半侧面部发育不良
682,肠淤滞
683,输尿管痉挛
684,去首高血压
685,孕妇小腹痛
686,恶露
687,脊髓压迫
688,剧烈疼痛
689,巨大颅骨缺损
690,搏动性耳鸣
691,垂腕
692,回吸性涕血
693,颈部怕前屈，怕仰伸
694,类癌综合征
695,小儿曳足而行
696,Todd瘫痪（...
697,骨脆
698,小孩频繁眨眼
699,胆汁潴留
700,丘脑下部损害
701,头痛并呕吐
702,吐黄水
703,肺部可闻及干湿...
704,尿分叉
705,食欲缺乏
706,盲点
707,绝经后出血
708,上腹囊性肿块
709,上肢呈迟缓性麻痹
710,鼻端缺损
711,手指和足趾无痛...
712,脑死亡
713,声带发炎
714,尿液有白色沉淀物
715,锥体束病损
716,颅面骨畸形
717,回经
718,手指香肠型
719,耻骨联合分离
720,血管壁变薄
721,牙齿萌出疼痛
722,疣状增殖
723,四肢酸痛无力
724,子宫性闭经
725,胰石阻塞
726,四肢麻木
727,胆囊壁变薄
728,耳壳的干性坏死
729,血浆白蛋白降低
730,心慌气短
731,心肌肥厚
732,脑占位性病变
733,气道和食管之间的瘘管
734,口腔粘膜弥漫充血
735,重度贫血
736,小儿爱咬指甲
737,嗜酸性粒细胞增多
738,面纹消失
739,尿流呈波动状
740,继发性便秘
741,耳朵位置低
742,听觉疲劳
743,无力
744,阴囊上有白色小疙瘩
745,眼部感染
746,尾部中线有细小...
747,踝部及足背水肿
748,肢骨纹状肥大
749,疱疹
750,尿液混浊
751,尿滤过分数明显下降
752,三联征
753,妊娠高血压征
754,脊神经压迫
755,盖明文
756,面神经瘫痪
757,喉肌无力
758,腕背侧或掌侧的...
759,肾结晶
760,鼻梁低
761,尿赤
762,妊娠时出现的多毛
763,凉结节
764,呼吸气为腐臭味
765,轻度精神发育迟滞
766,纵隔浊音界扩大
767,骨代谢减低
768,下半身消瘦型
769,颈部僵硬
770,朴玉顺
771,节段性肌张力障碍
772,废用性弱视
773,手酸
774,牙齿颜色异常
775,鼻屎多
776,含铁血黄素沉着症
777,炎性损害
778,颈强直
779,拇指和食指不能...
780,肝区摩擦音
781,血清睾酮浓度低下
782,妊娠时持续性腹...
783,脐突
784,局部可摸到肌腹...
785,疥疮
786,肠穿孔
787,耳内流脓
788,头部及眼后部疼...
789,继发性纤溶功能增强
790,输卵管肿大
791,乳房或乳头未发育
792,腹痛伴休克
793,肌纤维大小不等
794,两手颤抖
795,混浊尿
796,舌裂
797,绿牙或棕褐色牙
798,不宁腿综合征
799,胸闷憋气
800,一过性心尖部收...
801,梗噎
802,动眼危象
803,“三怕”(水声...
804,枕叶受损
805,踝及足麻木和有灼痛感
806,四肢长骨和肌肉...
807,新陈代谢旺盛
808,阴道粘连甚至闭锁
809,小肠损伤
810,角膜溃疡
811,腭部有黑色焦痂
812,头或颈部发胀及跳动感
813,胸腺高度萎缩
814,儿茶酚胺分泌过量
815,颌下腺肿大
816,龟头疼
817,肩背部沉重感
818,紧张性头痛
819,口唇发黄
820,肩部劳损
821,无晶状体眼
822,颅内压增高
823,肝衰竭
824,光感性皮肤损害
825,腹鸣
826,慌张步态
827,热痰口臭
828,弱脉
829,睡觉时突然抽搐一下
830,肺部小结节
831,隔膜孔道狭小
832,血虚脱发
833,耳道堵塞
834,门静脉血流郁滞
835,模仿性自动症
836,额头长痘
837,肘部外翻角增大
838,泌尿系感染
839,烧伤后尿量减少
840,豹纹状眼底
841,弱视眼的拥挤现象
842,牙齿发黄
843,进食困难
844,肢端接连出现苍...
845,牙齿数目过剩
846,纤维膜包裹
847,肠蠕动减少
848,主动脉环扩张
849,尿妊娠试验阳性
850,异食癖
851,感染性肉芽肿
852,狂笑
853,目赤
854,多根肋骨骨折
855,盐类皮质激素分泌过多
856,耳孔处肿物
857,直肠狭窄
858,囟门跳动
859,经期头痛
860,食管黏膜呈管型剥脱
861,腹部皮肤梅干样皱纹
862,腕银叉状畸形
863,病理性赌博
864,痔核
865,遗传性肥胖
866,冲动毁物
867,肺血增多
868,长骨骨骺端钙化不全
869,慈彦华
870,内斜V征
871,无故发笑
872,胃肠淋巴回流受阻
873,潜在中毒
874,拇指内收畸形
875,牙体损伤
876,眼眶缩小
877,吸烟胸痛
878,肾上腺皮质功能亢进
879,肝细胞内脂肪堆积过多
880,胸水
881,嗅觉丧失
882,快感缺乏
883,下腹剧痛并渐向...
884,头皮撕脱伤
885,鞘膜积水
886,化学性皮肤灼伤
887,膈肌缺损
888,阴虚体质
889,牢脉
890,血性渗液
891,无嗅脑
892,股沟及大腿内侧...
893,额叶癫痫的运动...
894,尿道弥漫性浸润
895,脑器质性精神障碍
896,硬化
897,鼻毛脱落
898,排便频率异常
899,前臂外侧和手指...
900,神经性胃痛
901,痰中带血丝
902,食管重复
903,肺血流量很多
904,口粘腻
905,女性周期性鼻塞和鼻衄
906,HBV与HCV...
907,拥抱反射减弱或消失
908,卵圆窝未闭
909,反复感冒
910,黏液分泌亢进
911,肾无功能
912,肠壁水肿增厚
913,蛛网膜增厚
914,手部震颤
915,咳嗽伴胸痛
916,阴囊肿胀
917,南朝霞
918,构音障碍
919,颈部不稳感
920,右边脸颊长痘
921,眼球突出
922,排尿疼痛
923,角膜知觉减少
924,经间期出血
925,化脓性腮腺炎
926,血管迷走性晕厥
927,肋骨融合
928,痉挛性咳嗽
929,胎膜早破
930,肝源性水肿
931,免疫功能障碍
932,血管痣
933,脂肪瘤
934,帆状胎盘
935,频繁呕吐及便秘
936,颈部粗
937,伸膝障碍
938,畏热
939,眉弓凹陷
940,膀胱阴道瘘
941,反复肺炎
942,漏斗骨盆
943,脑积水
944,结肠梗阻
945,牙齿裂纹
946,阴茎勃起不硬
947,顺行性遗忘
948,脐窝湿润有臭味
949,躁狂与昏睡交替
950,撕脱骨折
951,阴道粘连
952,会阴部撕裂感
953,胸膜转移
954,脉率增快
955,头皮下血肿
956,儿童恐怖障碍
957,肛管息肉
958,足跟蓝黑色或黑色斑点
959,产后极端行为
960,内脏出血
961,前房中肿胀的晶...
962,血管过敏性炎症
963,烂眼边
964,胎盘老化
965,脑脓肿
966,下颌前突
967,阴囊脱皮
968,性心理不成熟
969,尿崩
970,兰红霞
971,有排卵性功血
972,巨脚
973,肠鸣音消失
974,乳房内光滑质韧...
975,非对称性关节痛
976,蜘蛛指
977,外斜A征
978,乳酸蓄积过多
979,颈部肌肉肿胀变硬
980,牙齿异常
981,指(趾)肿胀
982,会阴瘘管或窦道形成
983,头皮血肿
984,鸟嘴样尖鼻
985,肺动脉瓣狭窄杂音
986,虹膜蓝色
987,阴道横隔
988,毒性表现
989,染色体畸形
990,眼眶疼痛
991,新生儿绿牙或棕褐色牙
992,女性体毛多
993,雄激素过多
994,肾痛
995,黑痣
996,睡过之后精力没有恢复
997,血液呈现浓缩
998,脓包
999,心肾阳虚
1000,“红光满面”
1001,褪黑色素增多
1002,宝宝缺乏安全感
1003,肾小球体积增大
1004,鼻塞
1005,肌体张力异常
1006,粪便脓血
1007,血管增生
1008,粘性渗出性薄膜
1009,死骨
1010,休克
1011,舞蹈病样动作
1012,月经推迟
1013,小儿夜啼
1014,代树芳
1015,小指半月甲呈粉红色
1016,腹式反常呼吸
1017,回盲瓣功能不全
1018,间歇性耳痛
1019,气体弥散功能下降
1020,婴儿湿疹
1021,失眠头痛
1022,臀产式
1023,菜花耳
1024,手指僵硬
1025,没有肛门
1026,头目晕沉
1027,膝关节软弱无力
1028,下肢振动觉和位...
1029,循环衰竭
1030,急腹症
1031,足癣
1032,乳汁郁结
1033,胆红素升高
1034,牙齿形态异常
1035,瘀血
1036,胸锁乳突肌肿大
1037,尖头并指
1038,流行性肌痛
1039,赫丽杰
1040,重压感、紧箍感...
1041,丘疹
1042,肩胛骨痛
1043,远端胃窦产生异位节律
1044,肌肉跳动
1045,Q-T间期延长
1046,鼻痒
1047,血精
1048,晶状体脱位或半脱位
1049,涩脉
1050,口齿含糊
1051,脐尿管残余
1052,肋间隙可有压痛
1053,消化性溃疡
1054,腹腔种植
1055,月经骤停
1056,腹痛伴恶心、呕吐
1057,判断力和定向力障碍
1058,新生儿打嗝
1059,紧张性疲劳
1060,下肢或周身软瘫
1061,泌尿道阻塞
1062,生理性黄疸
1063,小便不易排空
1064,猫喘音
1065,牙槽突型
1066,腱索断裂
1067,静止性结石
1068,偏盲偏身感觉障碍
1069,痴呆面容
1070,脾虚
1071,动脉造影异常
1072,牙根外露
1073,肢体远端出现腕垂踝垂
1074,假结核结节
1075,疼痛性股青肿
1076,咬嘴唇或舌
1077,胃食管反流症状
1078,瞳孔变形
1079,咳嗽伴哮鸣音
1080,鼻腔前部出血
1081,牙齿神经痛
1082,类风湿关节炎
1083,XV-现象
1084,出血利坏死
1085,幽门前区溃疡
1086,局部软组织浸润
1087,黑尿
1088,尿比重下降
1089,气机失调
1090,小儿维生素D缺乏
1091,听觉过敏
1092,剧烈神经根性痛
1093,鼻干
1094,门体侧支循环
1095,挛缩性瘢痕
1096,肌无力危象
1097,累及整个腹腔的腹膜炎
1098,眼屎多
1099,铁宝刚
1100,肺外症状
1101,颈部搏动
1102,粘液性水肿面容
1103,排便时间过长
1104,吞咽发呛
1105,血栓脱落
1106,职业神经症
1107,肺阴虚
1108,慢性房颤
1109,角膜炎
1110,无痛性阴囊内肿块
1111,流感样症状
1112,局限性肾坏死
1113,睡觉时心跳加快
1114,足痛
1115,痛性阴茎勃起
1116,肺间质纤维化
1117,眼白发黄
1118,免疫力降低
1119,面容失认
1120,尿黄似浓茶
1121,小三阳
1122,鼻分泌物增多
1123,大便粘腻
1124,虚火牙痛
1125,长头畸形
1126,月经前水肿
1127,掌心凹消失或稍隆起
1128,细胞色素C氧化...
1129,鳞状细胞化生
1130,尿道流血
1131,胆道闭锁
1132,子宫硬如板状
1133,产褥期幻觉妄想状态
1134,手术时伤口不再出血
1135,闭目难立征
1136,肠闭锁
1137,木僵
1138,肠道血管畸形
1139,扁脸
1140,痰鸣音
1141,精子异常
1142,痛阈降低
1143,动脉盗血
1144,泪腺不发达
1145,生长过快
1146,局部静脉硬索状
1147,注意力缺乏多动症
1148,颧骨斑
1149,输卵管粘连
1150,肩周酸痛不适
1151,脚脱皮
1152,尿酸盐在关节内...
1153,气道变窄
1154,面长耳大
1155,无运动或感觉障...
1156,对红绿颜色分辨不清
1157,肩胛带的肌肉不发达
1158,“咳嗽水”上瘾
1159,食欲较差
1160,低补体血症
1161,突发性疼痛
1162,排尿异物感
1163,咽部异物感
1164,心尖搏动弥散
1165,耳后疼痛
1166,手掌和足底角化伴多汗
1167,肘外侧肿痛及功能障碍
1168,冠状动脉栓塞
1169,哮鸣音
1170,磷烧伤合并中毒
1171,耳痛
1172,心源性水肿
1173,睑外翻
1174,牙齿遇冷热痛
1175,牙冠呈半透明乳光色
1176,氧分压低
1177,佟玉涛
1178,牙举欢
1179,腹膜炎
1180,喜凉怕热
1181,心源性呼吸窘迫
1182,鼻粘膜溃疡
1183,晒伤
1184,肺门阴影增多
1185,心动过缓
1186,低分子蛋白尿
1187,癫痫的失神发作
1188,失读
1189,器质性神经损害
1190,淀粉样蛋白沉积
1191,孕妇腹部硬块
1192,耳朵长痘
1193,心肌缺血
1194,心肺栓塞
1195,心绞痛
1196,直肠重复畸形
1197,低蛋白血症
1198,青少年白发
1199,大小便潴留
1200,慢性湿疹样变
1201,腹泻为水样带黏...
1202,腰痛伴肾区叩击痛
1203,痛性红舌
1204,口腔血泡
1205,唾液腺肿大
1206,肝细胞脂肪性变
1207,感染性鼻炎
1208,被害妄想
1209,胸腰段及腰椎前凸消失
1210,肌肉硬结
1211,小儿双下肢蜷曲
1212,肌张力减低
1213,长期使用糖皮质...
1214,岳淑芹
1215,眼睛痒
1216,肝脏轻度脂肪变性
1217,枕部疼痛
1218,产褥期谵妄状态
1219,闭孔神经损害
1220,阴道出血
1221,指(趾)骨梗死
1222,肌肉压痛
1223,生殖器外伤
1224,入睡障碍性失眠
1225,咯血伴胸痛
1226,浅感觉减退或缺失
1227,外耳道癣
1228,肾乳头及肾盂出血
1229,过渡区R波递增不良
1230,偏执型人格障碍
1231,逆行性细菌感染
1232,南康立
1233,腹部压痛
1234,原发灶不明的转移灶
1235,下肢感应痛或放...
1236,经期推迟
1237,黏液便
1238,口角和鼻周出现...
1239,临产后阵痛剧烈
1240,紧张性木僵
1241,颅缝过早闭合
1242,奔马律心音
1243,肋间肩胛带疼痛
1244,打嗝
1245,舌淡体胖
1246,椎节后缘有骨刺形成
1247,儿童偏头痛
1248,汞毒性震颤
1249,斜眼抑制
1250,脊突叩痛
1251,足和足趾不能背屈
1252,视物变小
1253,运动耐力降低
1254,打鼾
1255,智能减退
1256,流黄鼻涕
1257,迷恋足部或鞋袜
1258,肾小球内“三高”
1259,呼吸性碱中毒
1260,持续性胸部疼痛...
1261,中暑高热
1262,咳声嘶哑
1263,胆总管结石
1264,下肢短缩
1265,记忆受损
1266,心律失常
1267,静脉血栓
1268,胃气虚
1269,反复抽搐
1270,肩胛放射性疼痛
1271,戒断性痫性发作
1272,足内翻
1273,脑衰弱综合征
1274,脚底干裂
1275,酒精中毒性偏执状态
1276,肠痉挛
1277,无痛性硬实结节
1278,自动症
1279,种植性结节
1280,分离性身份障碍
1281,假期综合症
1282,前列腺痛
1283,甲周炎
1284,脚痒
1285,儿童头痛
1286,神经根激惹症状
1287,角膜糜烂
1288,性窒息
1289,苟飞
1290,枕横位入盆
1291,丘脑出血
1292,肾脓肿
1293,烫伤起泡
1294,心包膜发炎
1295,子宫颈变大
1296,导水管周围受损
1297,角膜上皮糜烂
1298,赔偿神经症
